Repeat,Seed,Dataset,TargetPair,FaultType,RunLevelN,FullMAE,MedianReplacementMAE,SingleMaskTrainMAE,MultiMaskTrainMAE,SingleSQTR_MAE,SubsetRoutingMAE,OraclePairExclusionMAE,ExactSetDetectionRate,BothTargetDetectedRate,ExtraChannelTriggerRate,MeanDurationFraction,MeanSeverity
4,2026081504,PHM2010,force_z+vibration_x,GradualDrift,945,0.0139596916851166,0.0134555755083846,0.0126406647522667,0.0137857096742099,0.0133089459987811,0.0133647262945528,0.0114861988707107,0.0243386243386243,0.0243386243386243,0.00846560846560847,0.69961175541643,1.76798410781241
4,2026081504,PHM2010,force_z+vibration_x,HeteroscedasticNoise,945,0.0142978428192577,0.0143733519980868,0.0140619921433605,0.0142431707113035,0.0141636391054649,0.0141464204082699,0.0114861988707107,0.00105820105820106,0.00105820105820106,0.00846560846560847,0.705441770937866,1.25780317737855
4,2026081504,PHM2010,force_z+vibration_y,SoftClipping,945,0.016344673366279,0.0163004334448614,0.0138777751625468,0.0143377031337513,0.0160657152945066,0.016062145177897,0.0120501203448286,0.00211640211640212,0.00211640211640212,0.0137566137566138,0.501313439586685,1.74121589738082
4,2026081504,PHM2010,force_z+vibration_y,IntermittentDropout,945,0.0145373912825855,0.0139294826484234,0.012371752409415,0.0132054035531403,0.0107978476242029,0.0114670075298439,0.0120501203448286,0.387301587301587,0.393650793650794,0.0137566137566138,0.258870706803316,0.258870706803316
4,2026081504,PHM2010,force_z+vibration_y,GradualDrift,945,0.0134617132574901,0.0130640298740914,0.012890638877529,0.0146479526530593,0.0128242104957463,0.0128248148370478,0.0120501203448286,0.00423280423280423,0.00423280423280423,0.0137566137566138,0.69582467644258,1.74544991069776
4,2026081504,PHM2010,force_z+vibration_y,HeteroscedasticNoise,945,0.0140241092874143,0.0139588736686285,0.0133855633422245,0.0133340330829051,0.013911312513446,0.0139102266581891,0.0120501203448286,0,0,0.0137566137566138,0.697096260191525,1.26202640272999
4,2026081504,PHM2010,vibration_x+vibration_y,SoftClipping,945,0.0121274891479434,0.0121812489616541,0.0124365464782531,0.0129822220809605,0.0121800615328865,0.0121704222992544,0.013837131998922,0,0,0.00952380952380952,0.49864513267691,1.75644613116473
4,2026081504,PHM2010,vibration_x+vibration_y,IntermittentDropout,945,0.0118796156439024,0.0136821183335316,0.0136824849195844,0.0141876789201743,0.0130289814978453,0.0141032790049413,0.013837131998922,0.376719576719577,0.380952380952381,0.00952380952380952,0.261328086003785,0.261328086003785
4,2026081504,PHM2010,vibration_x+vibration_y,GradualDrift,945,0.0139426049635203,0.0140036778400359,0.0143405887665867,0.0157305629764799,0.0139964734514689,0.0139874975699675,0.013837131998922,0.00105820105820106,0.00105820105820106,0.00952380952380952,0.699686392146676,1.77366461204041
4,2026081504,PHM2010,vibration_x+vibration_y,HeteroscedasticNoise,945,0.0142204942519782,0.014266859387123,0.0132553511430152,0.0137099292747468,0.0142579497789615,0.0142483100744769,0.013837131998922,0,0,0.00952380952380952,0.698607512808202,1.25232856201391
5,2026081505,NUAA,force_z+vibration_x,SoftClipping,152,0.0513060546652536,0.0425708082127676,0.0415428722802647,0.0440150563933396,0.044681316228049,0.0441283028554147,0.0586484258120297,0.00657894736842105,0.00657894736842105,0.0197368421052632,0.48758765274333,1.72978488234415
5,2026081505,NUAA,force_z+vibration_x,IntermittentDropout,152,0.0465309916045403,0.042446991498837,0.0408498302034527,0.0432079191535527,0.0468694197114764,0.058530303678861,0.0586484258120297,0.835526315789474,0.855263157894737,0.0197368421052632,0.264736088008427,0.264736088008427
5,2026081505,NUAA,force_z+vibration_x,GradualDrift,152,0.0530334922647976,0.042182287759626,0.0422844692625355,0.0423086329228093,0.0438009085368234,0.0433296958820403,0.0586484258120297,0.0131578947368421,0.0131578947368421,0.0197368421052632,0.67822219324005,1.75493083399562
5,2026081505,NUAA,force_z+vibration_x,HeteroscedasticNoise,152,0.0626474721385085,0.0472278162624419,0.047447570113945,0.0464991071260082,0.0475481455055449,0.047517789583759,0.0586484258120297,0,0,0.0197368421052632,0.700014473931021,1.25200206237157
5,2026081505,NUAA,force_z+vibration_y,SoftClipping,152,0.047813973581674,0.0427550295229911,0.0427575620338898,0.0436555318640622,0.0448281447006802,0.0446931002466038,0.040833826260722,0.0197368421052632,0.0197368421052632,0.00657894736842105,0.507510833531136,1.66128566269625
5,2026081505,NUAA,force_z+vibration_y,IntermittentDropout,152,0.0487023241932454,0.0407520047480271,0.0390785033870991,0.0410136508250801,0.0450388925673063,0.0413343321772032,0.040833826260722,0.868421052631579,0.868421052631579,0.00657894736842105,0.260023601438384,0.260023601438384
5,2026081505,NUAA,force_z+vibration_y,GradualDrift,152,0.0519489649927059,0.0428467291534472,0.0417187177762845,0.0434172068607088,0.0428001985055079,0.0429191222688027,0.040833826260722,0.105263157894737,0.105263157894737,0.00657894736842105,0.710997841161661,1.7466837229673
5,2026081505,NUAA,force_z+vibration_y,HeteroscedasticNoise,152,0.0627974348432511,0.0460813365369419,0.0459362851826608,0.0458011760347459,0.0465723708845264,0.0465315374625896,0.040833826260722,0.00657894736842105,0.00657894736842105,0.00657894736842105,0.687717067094954,1.26518127608923
5,2026081505,NUAA,vibration_x+vibration_y,SoftClipping,152,0.0389147305229326,0.038929142806896,0.0398874580970523,0.0399845683330553,0.0388149051554004,0.0388149051554004,0.0379406954754658,0,0,0.0131578947368421,0.48976441402275,1.85162605380103
5,2026081505,NUAA,vibration_x+vibration_y,IntermittentDropout,152,0.0421129386677549,0.0381550550447359,0.0374069017775911,0.0377409178067707,0.0393474540403453,0.0378296641271633,0.0379406954754658,0.986842105263158,1,0.0131578947368421,0.261932380341362,0.261932380341362
5,2026081505,NUAA,vibration_x+vibration_y,GradualDrift,152,0.0429280990397184,0.0395686433487753,0.0394836765403998,0.0393551662794451,0.039660257737325,0.039660257737325,0.0379406954754658,0,0,0.0131578947368421,0.711743578640936,1.67646211701745
