ConditionOverlapPercent,OverlappingConditionN,Repeat,Seed,TrainCaseN,TestCaseN,TrainRecordN,TestRecordN,FixedPooledMAE,ReducedPooledMAE,SQTRPooledMAE,FixedCaseMacroMAE,ReducedCaseMacroMAE,SQTRCaseMacroMAE,FixedMinusSQTRPooled,FixedMinusSQTRCaseMacro,LambdaAll,LambdaReduced,Gate,TestCases
25,2,28,2026083428,8,8,71,75,0.142241658830695,0.13429344428532,0.129898150875853,0.138673904427815,0.131192026307088,0.127046105506819,0.0123435079548417,0.0116277989209959,316.227766016838,316.227766016838,0.5,1|2|7|8|9|12|13|16
25,2,29,2026083429,8,8,80,66,0.157654530737713,0.156877707849982,0.155899561251511,0.15906723433665,0.158688595624868,0.157013769908064,0.00175496948620191,0.0020534644285867,316.227766016838,316.227766016838,0.1,4|5|6|10|11|13|15|16
25,2,30,2026083430,8,8,56,90,0.111527362738195,0.115413759917596,0.111998635452108,0.117020118026987,0.12115220067744,0.117271149036626,-0.000471272713912979,-0.000251031009638644,316.227766016838,316.227766016838,0.5,2|3|5|7|8|11|12|13
25,2,31,2026083431,8,8,73,73,0.150850236775509,0.132256501769555,0.143633138518955,0.148800064567136,0.133858403880468,0.141387072851424,0.00721709825655409,0.00741299171571164,316.227766016838,100,0.1,4|6|7|9|10|11|13|15
25,2,32,2026083432,8,8,67,79,0.115845169064222,0.208399332977345,0.141491680933732,0.156402034095257,0.20933879855809,0.189315366016271,-0.0256465118695104,-0.0329133319210141,1000,1,0.5,1|2|3|5|6|9|11|16
25,2,33,2026083433,8,8,77,69,0.21817823650801,0.18668619971168,0.178054261603332,0.219995414407176,0.199573353871617,0.19481765669118,0.0401239749046784,0.0251777577159962,3.16227766016838,1,0.01,1|2|4|5|9|12|15|16
25,2,34,2026083434,8,8,53,93,0.12266208602833,0.125931878290276,0.122213331831074,0.128497223273806,0.130639315463682,0.127915056666026,0.000448754197255694,0.000582166607780269,1000,1000,0.1,1|2|3|4|9|10|11|14
25,2,35,2026083435,8,8,72,74,0.116023154852489,0.150222271854897,0.119727968711174,0.135159296443907,0.134613152069876,0.139686186681839,-0.00370481385868461,-0.00452689023793179,316.227766016838,3.16227766016838,0.1,3|4|6|7|9|10|11|15
25,2,36,2026083436,8,8,61,85,0.141628107793032,0.135837535048046,0.135071950760154,0.134112465349837,0.129604044073915,0.128303800145533,0.00655615703287823,0.00580866520430379,316.227766016838,316.227766016838,0.01,1|4|5|7|9|10|11|13
25,2,37,2026083437,8,8,42,104,0.201362681537344,0.20101450783419,0.195441299121457,0.191446726917636,0.190503476427606,0.184769426844254,0.00592138241588755,0.00667730007338196,100,100,0.01,1|2|3|9|10|11|12|13
25,2,38,2026083438,8,8,59,87,0.397835098319162,0.398304899705879,0.381209082251696,0.330107789889846,0.324097615949984,0.315797237801721,0.0166260160674658,0.0143105520881256,3.16227766016838,10,0.01,1|2|3|8|11|12|14|16
25,2,39,2026083439,8,8,99,47,0.17298972482333,0.148443142882173,0.136226650310451,0.165256363657621,0.161584493366943,0.161491782740585,0.0367630745128793,0.003764580917036,316.227766016838,100,0.1,4|5|6|8|12|14|15|16
