Dataset,Experiment,TargetSensor,FaultType,SeverityBin,RecordScenarioRows,TechnicalRepeatN,FixedMAE,DetectorGuidedMedianMAE,DetectorGuidedMaskMAE,SQTR_MAE,OracleEnvelopeMAE,MeanSQTRRegret,CorrectDetectionRate,MissRate,WrongChannelRate
NUAA,W7,vibration_y,Dropout,Medium,87,30,0.0783384513328815,0.0782869677503016,0.0765939427697708,0.0746746788675954,0.0692079574328077,0.00546672143478772,1,0,0
NUAA,W8,vibration_y,Dropout,Medium,302,30,0.0550363761287541,0.0578162631734156,0.0590403086146912,0.056468450587536,0.0508054972055399,0.00566295338199609,1,0,0
NUAA,W9,vibration_y,Dropout,Medium,78,30,0.0494187441998888,0.0517161559066991,0.053152264934949,0.0603819063588813,0.0493743958208311,0.0110075105380502,1,0,0
NUAA,W1,vibration_y,Dropout,High,264,30,0.0215543436221875,0.018409799666407,0.0152228376915156,0.0174241237959831,0.0128122696724919,0.00461185412349122,1,0,0
NUAA,W2,vibration_y,Dropout,High,165,30,0.015364101230724,0.0142764251683553,0.0166498881222424,0.0140176164737752,0.0128248137050542,0.00119280276872109,1,0,0
NUAA,W3,vibration_y,Dropout,High,109,30,0.0277499117481839,0.0273663567086447,0.0248459057238137,0.0274104927761374,0.0228775310565206,0.00453296171961679,1,0,0
NUAA,W4,vibration_y,Dropout,High,271,30,0.0594353697683872,0.0420222555666699,0.042137847881361,0.0445819257607504,0.0368815590798102,0.00770036668094015,1,0,0
NUAA,W5,vibration_y,Dropout,High,71,30,0.0256439597486484,0.0237717631528965,0.0252103793490288,0.0253329628112236,0.0224765039346012,0.00285645887662238,1,0,0
NUAA,W6,vibration_y,Dropout,High,138,30,0.0359684070776583,0.0361045257919248,0.0356006007991704,0.0326289305795925,0.0304188416545785,0.00221008892501399,1,0,0
NUAA,W7,vibration_y,Dropout,High,87,30,0.0748763050082615,0.0749028970713104,0.0725758721698639,0.0708364262465061,0.0656415470742669,0.00519487917223923,1,0,0
NUAA,W8,vibration_y,Dropout,High,312,30,0.0577702198889426,0.0602721424402705,0.0617357844460288,0.0585087457611618,0.0538931207673577,0.00461562499380416,1,0,0
NUAA,W9,vibration_y,Dropout,High,65,30,0.0492695677312611,0.0509768307767214,0.0528763839881349,0.0592123311198177,0.0489012115005155,0.0103111196193022,1,0,0
NUAA,W1,vibration_y,Bias,Low,308,30,0.0208936170112091,0.0204215701245211,0.0182832237343538,0.0201753743891918,0.0134184460401211,0.0067569283490707,0.12987012987013,0.87012987012987,0
NUAA,W2,vibration_y,Bias,Low,173,30,0.0149646100474143,0.0142095014119883,0.0172508630853959,0.0135797530390401,0.0119099158788544,0.00166983716018574,0.15606936416185,0.739884393063584,0.104046242774566
NUAA,W3,vibration_y,Bias,Low,124,30,0.0295939855235861,0.029369061958436,0.026154522979662,0.0293867331975342,0.0234832380888477,0.00590349510868651,0.185483870967742,0.814516129032258,0
NUAA,W4,vibration_y,Bias,Low,282,30,0.0542314993131522,0.0527434213918713,0.0525816845173757,0.0524129907557681,0.0297213909450998,0.0226915998106684,0.131205673758865,0.868794326241135,0
NUAA,W5,vibration_y,Bias,Low,72,30,0.0254529585980112,0.0306537731915832,0.0322647469885482,0.0331026200037133,0.0222807215706936,0.0108218984330197,0.0833333333333333,0.736111111111111,0.180555555555556
NUAA,W6,vibration_y,Bias,Low,151,30,0.0338775622768315,0.033912431763966,0.0326432865411576,0.0333550588043404,0.0278900559973949,0.00546500280694553,0.132450331125828,0.867549668874172,0
NUAA,W7,vibration_y,Bias,Low,79,30,0.0790465517928718,0.0790235131136479,0.077634682000094,0.0796067986650908,0.0703559584633488,0.00925084020174196,0.0759493670886076,0.924050632911392,0
NUAA,W8,vibration_y,Bias,Low,319,30,0.0600857127721219,0.0598760802314868,0.0615611668947923,0.0597607541363504,0.047893310796267,0.0118674433400833,0.0940438871473354,0.905956112852665,0
NUAA,W9,vibration_y,Bias,Low,57,30,0.0507869388613396,0.0507869388613396,0.0535550547264296,0.0507869388613396,0.0482854196577822,0.00250151920355737,0,1,0
NUAA,W1,vibration_y,Bias,Medium,292,30,0.0240946383820906,0.0193732413079892,0.0166556755007762,0.0186719521609858,0.011398951175975,0.00727300098501071,0.654109589041096,0.345890410958904,0
NUAA,W2,vibration_y,Bias,Medium,166,30,0.0169079005972193,0.0157035455490296,0.0176077775917223,0.0155378830630343,0.0120685724009008,0.00346931066213355,0.58433734939759,0.373493975903614,0.0421686746987952
NUAA,W3,vibration_y,Bias,Medium,98,30,0.0295693366285207,0.0288233562477423,0.0273249464319834,0.0288413411416841,0.0238824706686873,0.00495887047299679,0.581632653061224,0.418367346938776,0
NUAA,W4,vibration_y,Bias,Medium,285,30,0.0761631210819261,0.0489676946002716,0.0486446732571834,0.0495532380425992,0.0299609982421704,0.0195922398004287,0.582456140350877,0.417543859649123,0
NUAA,W5,vibration_y,Bias,Medium,60,30,0.0294555715163651,0.0289797279878374,0.0304604514434513,0.0294763177560588,0.0221978590925773,0.00727845866348148,0.466666666666667,0.416666666666667,0.116666666666667
NUAA,W6,vibration_y,Bias,Medium,144,30,0.0359458168022918,0.0362612299585338,0.0356078461545295,0.034990360948942,0.0309403344721466,0.00405002647679541,0.590277777777778,0.409722222222222,0
NUAA,W7,vibration_y,Bias,Medium,77,30,0.0753590514806173,0.075331669066317,0.0724402190688291,0.0717179712509811,0.0654673659877613,0.00625060526321983,0.597402597402597,0.402597402597403,0
NUAA,W8,vibration_y,Bias,Medium,310,30,0.058114100956329,0.0583316729914269,0.0596485666873647,0.0564803951097684,0.0399851121323302,0.0164952829774381,0.535483870967742,0.464516129032258,0
NUAA,W9,vibration_y,Bias,Medium,81,30,0.0497615623458696,0.0511645994963862,0.0525183171943721,0.0549014112751271,0.0457869033774307,0.0091145078976964,0.469135802469136,0.530864197530864,0
NUAA,W1,vibration_y,Bias,High,270,30,0.0294067685491122,0.0181665802265099,0.0156055904057596,0.0175224987795141,0.0103136904722723,0.00720880830724182,0.8,0.2,0
NUAA,W2,vibration_y,Bias,High,171,30,0.0179035714945153,0.0140011920436075,0.0165559048732317,0.0137417355307571,0.0103871009649812,0.00335463456577583,0.812865497076023,0.169590643274854,0.0175438596491228
NUAA,W3,vibration_y,Bias,High,108,30,0.0298586539913894,0.0290876897505763,0.0267536794762523,0.0291106656811805,0.0234379261118586,0.00567273956932189,0.796296296296296,0.203703703703704,0
NUAA,W4,vibration_y,Bias,High,273,30,0.11167616399338,0.0470182585241949,0.0464540491116883,0.0491714047223447,0.0322159464003319,0.0169554583220128,0.824175824175824,0.175824175824176,0
NUAA,W5,vibration_y,Bias,High,78,30,0.0255715114926247,0.0258180748724988,0.0269890350728935,0.026614274838456,0.016279014071375,0.0103352607670809,0.717948717948718,0.153846153846154,0.128205128205128
NUAA,W6,vibration_y,Bias,High,125,30,0.0382433697808166,0.0378569440835038,0.0373784842509341,0.034781973944536,0.0318873681206892,0.00289460582384684,0.792,0.208,0
NUAA,W7,vibration_y,Bias,High,84,30,0.0761691517929464,0.076430723387151,0.0740959267423728,0.0749038050482786,0.0663129553916125,0.00859084965666604,0.80952380952381,0.19047619047619,0
NUAA,W8,vibration_y,Bias,High,301,30,0.0631378121538056,0.0568507541858895,0.0582674673716544,0.0562342064849221,0.0381208181948276,0.0181133882900946,0.770764119601329,0.229235880398671,0
NUAA,W9,vibration_y,Bias,High,72,30,0.0480627044442432,0.0503843311919182,0.0520776172890465,0.0563172861568774,0.0421457248130041,0.0141715613438733,0.694444444444444,0.305555555555556,0
NUAA,W1,vibration_y,Noise,Low,296,30,0.0190720332558734,0.0188496745443632,0.0178146907985509,0.0185368176267399,0.0141258108821271,0.00441100674461282,0.0844594594594595,0.915540540540541,0
NUAA,W2,vibration_y,Noise,Low,176,30,0.0135454419971601,0.0138599933213254,0.0155988418087166,0.0138207790178171,0.0121116927335461,0.00170908628427101,0,0.886363636363636,0.113636363636364
NUAA,W3,vibration_y,Noise,Low,106,30,0.0296360205462433,0.0296360205462433,0.0282406967655158,0.0296360205462433,0.024925121644609,0.00471089890163425,0,1,0
NUAA,W4,vibration_y,Noise,Low,271,30,0.0525049423009065,0.0524494826455155,0.0530527756699654,0.0524396317454158,0.0368571531882981,0.0155824785571177,0.040590405904059,0.959409594095941,0
NUAA,W5,vibration_y,Noise,Low,65,30,0.0244145710706565,0.0274062262670587,0.028527868078267,0.0286324356210725,0.02218582059149,0.00644661502958246,0,0.907692307692308,0.0923076923076923
NUAA,W6,vibration_y,Noise,Low,136,30,0.0332485528515066,0.0332485528515066,0.0326944855579243,0.0332485528515066,0.0282198900840486,0.00502866276745806,0,1,0
NUAA,W7,vibration_y,Noise,Low,89,30,0.0742439588169643,0.0742439588169643,0.0719525929126623,0.0742439588169643,0.0650014920816265,0.00924246673533776,0,1,0
NUAA,W8,vibration_y,Noise,Low,311,30,0.0571068986608377,0.0571068986608377,0.05823539418915,0.0571068986608377,0.053022040423038,0.00408485823779967,0,1,0
NUAA,W9,vibration_y,Noise,Low,60,30,0.0569938564237548,0.0569938564237548,0.0597096320060972,0.0569938564237548,0.0556394711209608,0.00135438530279404,0,1,0
NUAA,W1,vibration_y,Noise,Medium,278,30,0.0191206959003705,0.0188641754039977,0.0180160785770763,0.0186066815096724,0.0147389768705105,0.00386770463916189,0.0611510791366906,0.938848920863309,0
NUAA,W2,vibration_y,Noise,Medium,167,30,0.0151528084284397,0.014600242182963,0.0174099833918633,0.0138773153770704,0.0137201959408304,0.000157119436239983,0,0.892215568862275,0.107784431137725
NUAA,W3,vibration_y,Noise,Medium,103,30,0.0292719225800484,0.0292719225800484,0.0266750641825842,0.0292719225800484,0.02308756673529,0.00618435584475844,0,1,0
NUAA,W4,vibration_y,Noise,Medium,292,30,0.0605035946829919,0.0606377950073472,0.058817597767497,0.0606303148251108,0.0369377006007241,0.0236926142243867,0.0308219178082192,0.969178082191781,0
NUAA,W5,vibration_y,Noise,Medium,73,30,0.0252741848154506,0.0297138557690155,0.030933551258551,0.0314341297017672,0.0231152077852542,0.00831892191651305,0,0.863013698630137,0.136986301369863
NUAA,W6,vibration_y,Noise,Medium,153,30,0.0342322883058244,0.0342322883058244,0.0330777282286306,0.0342322883058244,0.0283980872183483,0.00583420108747613,0,1,0
NUAA,W7,vibration_y,Noise,Medium,71,30,0.0792479987778559,0.0792479987778559,0.0778258927459072,0.0792479987778559,0.0707572019964544,0.00849079678140155,0,1,0
NUAA,W8,vibration_y,Noise,Medium,309,30,0.0516328309938931,0.0516328309938931,0.0522728179153258,0.0516328309938931,0.0492221819229711,0.00241064907092201,0,1,0
NUAA,W9,vibration_y,Noise,Medium,76,30,0.0449615268412147,0.0449615268412147,0.0461930479451159,0.0449615268412147,0.044323475579022,0.000638051262192671,0,1,0
NUAA,W1,vibration_y,Noise,High,296,30,0.0165742642175259,0.0168534576194722,0.016037468875459,0.0166618841432842,0.0130763046823069,0.00358557946097727,0.168918918918919,0.831081081081081,0
NUAA,W2,vibration_y,Noise,High,167,30,0.0157371900082455,0.0147100858914995,0.0178346608119344,0.0136197403817039,0.0141571569262595,-0.00053741654455567,0.0239520958083832,0.844311377245509,0.131736526946108
NUAA,W3,vibration_y,Noise,High,121,30,0.0306552050360623,0.0303995845174407,0.0272200834990752,0.030407837944958,0.0227263413390485,0.00768149660590949,0.0413223140495868,0.958677685950413,0
NUAA,W4,vibration_y,Noise,High,277,30,0.0754643755347558,0.0673640339327722,0.0625802900848388,0.0668489840032219,0.0392791920918712,0.0275697919113508,0.205776173285199,0.794223826714801,0
NUAA,W5,vibration_y,Noise,High,72,30,0.0231997318679447,0.0293725345848903,0.0302940743062167,0.0317479550115411,0.0209793691308181,0.010768585880723,0.0416666666666667,0.763888888888889,0.194444444444444
NUAA,W6,vibration_y,Noise,High,131,30,0.0409538606399131,0.0409537611681036,0.0394068351165896,0.0409767383845636,0.0346742436834365,0.00630249470112701,0.0152671755725191,0.984732824427481,0
NUAA,W7,vibration_y,Noise,High,80,30,0.0779078488149842,0.0778927609327758,0.0753133657922427,0.0782712650768929,0.0682310453503972,0.0100402197264957,0.025,0.975,0
NUAA,W8,vibration_y,Noise,High,310,30,0.0437983659087257,0.045039130570368,0.0455740833002307,0.0448089436336485,0.0419077104921894,0.00290123314145915,0.0387096774193548,0.961290322580645,0
NUAA,W9,vibration_y,Noise,High,74,30,0.0490504203364334,0.0490504203364334,0.0482704606602479,0.0490504203364334,0.048876473810836,0.000173946525597402,0,1,0
PHM2010,c1,force_z,Saturation,Low,3158,30,0.0116045131245084,0.00619564867120939,0.00695498220843731,0.00731069514869045,0.00474143383550804,0.0025692613131824,1,0,0
PHM2010,c4,force_z,Saturation,Low,3089,30,0.0150920908400137,0.0164516569601417,0.0161779384881867,0.0140043511662607,0.0124659150364958,0.00153843612976485,1,0,0
PHM2010,c6,force_z,Saturation,Low,3161,30,0.0195290061885617,0.0170283444820718,0.0103557923100951,0.0116311721071489,0.00720853646772731,0.00442263563942162,1,0,0
PHM2010,c1,force_z,Saturation,Medium,3125,30,0.0124590161831063,0.00646604991875874,0.00732871742067348,0.00767454371376408,0.00500799770124407,0.00266654601252001,1,0,0
PHM2010,c4,force_z,Saturation,Medium,3234,30,0.0124581501562899,0.0165746909847679,0.0162544414341894,0.0140726640677867,0.01135086153687,0.00272180253091666,1,0,0
PHM2010,c6,force_z,Saturation,Medium,3102,30,0.0338069531225545,0.0168118574310661,0.0102072821608272,0.0114845215197507,0.00743938918585717,0.00404513233389354,1,0,0
PHM2010,c1,force_z,Saturation,High,3167,30,0.00913249680880043,0.0061225559370775,0.00701714376726409,0.00731126740928326,0.00441007369086339,0.00290119371841987,1,0,0
PHM2010,c4,force_z,Saturation,High,3127,30,0.010832804554519,0.0165851298990795,0.0162649420772235,0.0140519496191489,0.00832816809727312,0.00572378152187579,1,0,0
PHM2010,c6,force_z,Saturation,High,3187,30,0.0433157967415885,0.0167318584700014,0.0102830146373934,0.0114236865928291,0.00791566937614774,0.0035080172166814,1,0,0
PHM2010,c1,force_z,Dropout,Low,3149,30,0.00707837001503325,0.00611983816432293,0.00694042634961542,0.00727394922450091,0.00415997820588975,0.00311397101861116,1,0,0
PHM2010,c4,force_z,Dropout,Low,3193,30,0.0159524992241189,0.0167018720409767,0.0163710907278086,0.0141601995923913,0.0131375593221356,0.0010226402702557,1,0,0
PHM2010,c6,force_z,Dropout,Low,3198,30,0.0192532456813271,0.0169704028053117,0.0103995155004517,0.0116514968223211,0.00565435084762492,0.00599714597469616,1,0,0
PHM2010,c1,force_z,Dropout,Medium,3123,30,0.00965017670679351,0.00642782428997793,0.00734529802064136,0.00767372638491504,0.00416663151578252,0.00350709486913252,1,0,0
PHM2010,c4,force_z,Dropout,Medium,3194,30,0.016690563760215,0.0167092881524545,0.0163919938208033,0.0141807984056014,0.0132489996816835,0.000931798723917937,1,0,0
PHM2010,c6,force_z,Dropout,Medium,3116,30,0.0326281775595841,0.0167647020474096,0.0103840797719669,0.0114549757491358,0.00609541079268959,0.00535956495644622,1,0,0
PHM2010,c1,force_z,Dropout,High,3178,30,0.0180965184127024,0.00623566189914121,0.00701529319426466,0.0073487082008289,0.00346412036683219,0.0038845878339967,1,0,0
PHM2010,c4,force_z,Dropout,High,3063,30,0.0175025931832459,0.016188337056239,0.0159229737205734,0.0137786142346992,0.0129200449235037,0.000858569311195493,1,0,0
PHM2010,c6,force_z,Dropout,High,3136,30,0.061474510548164,0.0168339451057958,0.0100622363726327,0.0114295977947133,0.00763082443914394,0.00379877335556936,1,0,0
PHM2010,c1,force_z,Bias,Low,3171,30,0.00868451302840124,0.00663562514568709,0.00878724845344283,0.00763252739676053,0.00435444971521235,0.00327807768154818,0.257332071901608,0.704194260485651,0.0384736676127405
PHM2010,c4,force_z,Bias,Low,3146,30,0.0147270684940298,0.0149454138579391,0.0148295291140481,0.0142700550786328,0.012436409891842,0.00183364518679077,0.306738715829625,0.681500317863954,0.0117609663064209
PHM2010,c6,force_z,Bias,Low,3163,30,0.0144710217407829,0.0150082591231111,0.0125452849484005,0.0142977923819635,0.00759886553146679,0.00669892685049672,0.0765096427442302,0.92349035725577,0
PHM2010,c1,force_z,Bias,Medium,3173,30,0.0106599675292436,0.00641009153675377,0.00849785119273347,0.00785873313919251,0.00432960648188345,0.00352912665730906,0.550583044437441,0.417901040025213,0.0315159155373464
PHM2010,c4,force_z,Bias,Medium,3200,30,0.0151015875865738,0.0151048370375883,0.0149896921114715,0.0138006768843712,0.0121380223114047,0.00166265457296648,0.661875,0.33375,0.004375
PHM2010,c6,force_z,Bias,Medium,3134,30,0.0157496593785714,0.0170207801107074,0.0137816638715679,0.0148222955700174,0.00737293852926022,0.00744935704075718,0.293873643905552,0.706126356094448,0
PHM2010,c1,force_z,Bias,High,3106,30,0.0127146686407471,0.00621651119442164,0.00754988514681793,0.0077196498901275,0.00440056204135245,0.00331908784877506,0.838377334191887,0.13586606567933,0.025756600128783
PHM2010,c4,force_z,Bias,High,3104,30,0.0158957957108636,0.016637257881185,0.0163201399652124,0.0142193023298411,0.0120026675104693,0.00221663481937175,0.969716494845361,0.0273840206185567,0.00289948453608247
PHM2010,c6,force_z,Bias,High,3153,30,0.0204243875513679,0.0169191305310678,0.0125156079282158,0.0133725612152606,0.00729682631070865,0.00607573490455197,0.636536631779258,0.363463368220742,0
PHM2010,c1,force_z,Noise,Low,3141,30,0.00812871885275637,0.00806778961000093,0.0108502549942778,0.00831166114267496,0.00455930420433065,0.00375235693834431,0.011779687997453,0.941419929958612,0.0468003820439351
PHM2010,c4,force_z,Noise,Low,3061,30,0.014654935933228,0.0148999202036248,0.0147953650157195,0.0146689607315534,0.012635015677938,0.0020339450536154,0.0548840248284874,0.932701731460307,0.0124142437112055
PHM2010,c6,force_z,Noise,Low,3165,30,0.0154728492531447,0.0154782338508604,0.0124759864728995,0.0154539596296341,0.00725082107210858,0.00820313855752551,0.00315955766192733,0.996840442338073,0
PHM2010,c1,force_z,Noise,Medium,3119,30,0.00853306245338678,0.00819249377156527,0.0106775296393421,0.00848029507420629,0.00433804339042109,0.0041422516837852,0.166399487015069,0.78775248477076,0.0458480282141712
PHM2010,c4,force_z,Noise,Medium,3243,30,0.0145444528247729,0.0153432509301639,0.0150783659833262,0.0143545443483502,0.0120450111478779,0.00230953320047222,0.354301572617946,0.632130743139069,0.0135676842429849
PHM2010,c6,force_z,Noise,Medium,3162,30,0.0166244262476125,0.0166939147762228,0.0150100091402458,0.0164677788102293,0.00646019119576843,0.0100075876144608,0.0313092979127135,0.968690702087287,0
PHM2010,c1,force_z,Noise,High,3190,30,0.00985212504843954,0.00761319734539252,0.00935699824907923,0.00835914932258409,0.0040411656768532,0.00431798364573088,0.507523510971787,0.453605015673981,0.038871473354232
PHM2010,c4,force_z,Noise,High,3146,30,0.0153861677456633,0.0163094208365748,0.0159418920033028,0.0143455763340344,0.011584432286291,0.0027611440477434,0.739351557533376,0.250158931977114,0.0104895104895105
PHM2010,c6,force_z,Noise,High,3123,30,0.0178762902510135,0.0178639589803585,0.0165467500038699,0.0165417143524874,0.0062464353149008,0.0102952790375866,0.224143451809158,0.775856548190842,0
PHM2010,c1,vibration_x,Saturation,Low,3065,30,0.00933670287347557,0.00706422837679248,0.00904164754495129,0.0103961248553127,0.00593094462710195,0.00446518022821071,0.997716150081566,0,0.00228384991843393
PHM2010,c4,vibration_x,Saturation,Low,3117,30,0.01578016864389,0.0173627095695958,0.0177623861495206,0.0157845336905858,0.0145106046595378,0.00127392903104804,1,0,0
PHM2010,c6,vibration_x,Saturation,Low,3114,30,0.0129126771447648,0.0119548874052898,0.0107010658241052,0.0129300041592652,0.00807814050786707,0.00485186365139813,1,0,0
PHM2010,c1,vibration_x,Saturation,Medium,3185,30,0.0104700173537806,0.00680925611950703,0.00876894635758917,0.0101710477188151,0.00564662582334215,0.0045244218954729,0.995290423861852,0,0.00470957613814757
PHM2010,c4,vibration_x,Saturation,Medium,3089,30,0.0168909882525125,0.0174584263288734,0.0178724838797747,0.0158823745938549,0.0140853831588908,0.0017969914349641,1,0,0
PHM2010,c6,vibration_x,Saturation,Medium,3126,30,0.0221293704340047,0.0119266314631007,0.0107413824380242,0.0128933881190347,0.00766827485709843,0.0052251132619363,1,0,0
PHM2010,c1,vibration_x,Saturation,High,3200,30,0.00747153880542329,0.00648036033392495,0.00844259705991549,0.00980994836684942,0.00517174458525184,0.00463820378159757,0.9975,0,0.0025
PHM2010,c4,vibration_x,Saturation,High,3244,30,0.0148634311123325,0.0174085230087112,0.0178096269673625,0.0157964494291728,0.0142548437483391,0.00154160568083371,1,0,0
PHM2010,c6,vibration_x,Saturation,High,3210,30,0.0242281722537757,0.011873864998037,0.0105945378571161,0.0128508396987463,0.00766035409093904,0.00519048560780725,1,0,0
PHM2010,c1,vibration_x,Dropout,Low,3209,30,0.00736515471867551,0.0064620617811981,0.00832109270783503,0.00970600472924027,0.00524335458712925,0.00446265014211101,0.996260517295108,0,0.00373948270489249
PHM2010,c4,vibration_x,Dropout,Low,3155,30,0.0148552947141614,0.0175592134900495,0.0179411884560163,0.0159431922816446,0.0143084231455093,0.00163476913613525,1,0,0
PHM2010,c6,vibration_x,Dropout,Low,3145,30,0.0154373929714774,0.0154633475642777,0.011971192529969,0.015418420214545,0.00836972950907173,0.00704869070547323,0.00540540540540541,0.987599364069952,0.00699523052464229
PHM2010,c1,vibration_x,Dropout,Medium,3105,30,0.00746623944791033,0.00684939747507146,0.00886565494045604,0.0102318571749715,0.00556440492545263,0.0046674522495189,0.997423510466989,0,0.00257648953301127
PHM2010,c4,vibration_x,Dropout,Medium,3187,30,0.014199742239571,0.0172772044112238,0.0177102821716628,0.0157432515100562,0.0135278292152468,0.00221542229480942,1,0,0
PHM2010,c6,vibration_x,Dropout,Medium,3067,30,0.0166822539847858,0.014245050995692,0.0115539025655758,0.014700822715674,0.00805028672481175,0.00665053599086223,0.474404955983045,0.521030322791001,0.0045647212259537
PHM2010,c1,vibration_x,Dropout,High,3136,30,0.00749245672657031,0.00702179727943247,0.00905011890083616,0.0104197860329156,0.00565599689990024,0.00476378913301535,0.996811224489796,0,0.00318877551020408
PHM2010,c4,vibration_x,Dropout,High,3108,30,0.0141457732404005,0.0173938623805994,0.0177930409765066,0.0157754872493798,0.013294183275938,0.00248130397344183,1,0,0
PHM2010,c6,vibration_x,Dropout,High,3238,30,0.0169131255832995,0.0119102589304908,0.0107623677497583,0.0128664256667514,0.00827745597995364,0.00458896968679774,1,0,0
PHM2010,c1,vibration_x,Bias,Low,3169,30,0.00831710553675729,0.00822767476263302,0.0106060142924026,0.00847301210910699,0.0055869012558369,0.00288611085327009,0.0347112653834017,0.93846639318397,0.0268223414326286
PHM2010,c4,vibration_x,Bias,Low,3009,30,0.0151125727067498,0.0154761854965131,0.015455888745958,0.0151831872784733,0.0143869754476621,0.000796211830811245,0.0651379195746095,0.918577600531738,0.0162844798936524
PHM2010,c6,vibration_x,Bias,Low,3110,30,0.0157665055139407,0.0157891347790196,0.0117629448342914,0.015762376812746,0.00758465712974572,0.00817771968300026,0.00418006430868167,0.989389067524116,0.00643086816720257
PHM2010,c1,vibration_x,Bias,Medium,3103,30,0.00957390684291369,0.008765501057581,0.010935688987721,0.00966257944833907,0.00566317116062147,0.0039994082877176,0.122784402191428,0.852078633580406,0.0251369642281663
PHM2010,c4,vibration_x,Bias,Medium,3189,30,0.0163678322772341,0.0170471245495842,0.0169897270820912,0.0164803052713012,0.0146483532428598,0.00183195202844148,0.292881781122609,0.693007212292255,0.0141110065851364
PHM2010,c6,vibration_x,Bias,Medium,3194,30,0.0198900431119155,0.0198760152467014,0.0139941323745089,0.0198879359989265,0.00731253874212886,0.0125753972567977,0.00907952410770194,0.984971822166562,0.00594865372573575
PHM2010,c1,vibration_x,Bias,High,3178,30,0.0111681713574751,0.00886454874452629,0.0107171879721097,0.0104322023955738,0.00567044344845395,0.00476175894711983,0.271554436752675,0.700440528634361,0.0280050346129641
PHM2010,c4,vibration_x,Bias,High,3252,30,0.017842225341257,0.0177985384980009,0.0178212104998921,0.0169956825776962,0.0143107412221371,0.00268494135555911,0.535670356703567,0.450184501845018,0.0141451414514145
PHM2010,c6,vibration_x,Bias,High,3146,30,0.0250420774354823,0.0249302075894272,0.0167560633475902,0.0249303871750457,0.00709891586855249,0.0178314713064932,0.00985378258105531,0.983471074380165,0.0066751430387794
PHM2010,c1,vibration_x,Noise,Low,3195,30,0.00806752400092399,0.00802968821383119,0.0103667646749342,0.00817949823734044,0.00542870886488511,0.00275078937245533,0.0122065727699531,0.95962441314554,0.028169014084507
PHM2010,c4,vibration_x,Noise,Low,3106,30,0.0153516924314356,0.0154806746518483,0.0155000972652861,0.0153740141635948,0.014638465440908,0.000735548722686881,0.00354153251770766,0.981970379909852,0.0144880875724404
PHM2010,c6,vibration_x,Noise,Low,3213,30,0.0144098888274342,0.0144316109946516,0.0112896567473427,0.0143940047348279,0.00823447316360993,0.00615953157121794,0.000311235605353252,0.993775287892935,0.0059134765017118
PHM2010,c1,vibration_x,Noise,Medium,3105,30,0.00957258333376714,0.00952310374805561,0.0116525475886938,0.00969547172722629,0.00563004333529245,0.00406542839193386,0.0135265700483092,0.95877616747182,0.0276972624798712
PHM2010,c4,vibration_x,Noise,Medium,3128,30,0.0161811040719333,0.0163336158520321,0.0163129954079526,0.0162380478586338,0.014453643198991,0.00178440465964278,0.000319693094629156,0.983056265984655,0.0166240409207161
PHM2010,c6,vibration_x,Noise,Medium,3105,30,0.0148317798035351,0.0148563129778669,0.0113176227295476,0.0148138907862111,0.00808506774254957,0.00672882304366152,0.000322061191626409,0.994202898550725,0.00547504025764895
PHM2010,c1,vibration_x,Noise,High,3150,30,0.0119831070700568,0.0118515594314541,0.0137362416791286,0.0120382544947865,0.00582571218700946,0.00621254230777709,0.0165079365079365,0.954920634920635,0.0285714285714286
PHM2010,c4,vibration_x,Noise,High,3216,30,0.0183046615633987,0.0184948777217876,0.0184531760606992,0.0184022728814586,0.0144884333413282,0.00391383954013042,0.00404228855721393,0.979477611940298,0.0164800995024876
PHM2010,c6,vibration_x,Noise,High,3132,30,0.0161007260472259,0.0161315457363329,0.0114275125135954,0.0160817025123139,0.0077709910990922,0.00831071141322166,0,0.992337164750958,0.00766283524904215
PHM2010,c1,vibration_y,Saturation,Low,3141,30,0.0083615381476477,0.00762327103645449,0.00962210481586564,0.00968118994230927,0.00639984741148316,0.0032813425308261,0.996497930595352,0,0.0035020694046482
PHM2010,c4,vibration_y,Saturation,Low,3204,30,0.0159907245563925,0.0180161857876808,0.0181361678398547,0.0169224211589815,0.0155011157229185,0.00142130543606303,1,0,0
PHM2010,c6,vibration_y,Saturation,Low,3115,30,0.0161111537313649,0.0118285482701075,0.0116524549896869,0.012500312487408,0.0070048931916369,0.00549541929577115,1,0,0
PHM2010,c1,vibration_y,Saturation,Medium,3128,30,0.00939874576567598,0.00763946547294747,0.00971286386815802,0.00982520236662821,0.00649057688375607,0.00333462548287213,0.996483375959079,0,0.00351662404092072
PHM2010,c4,vibration_y,Saturation,Medium,3155,30,0.0167733166735231,0.0177536366560147,0.0179035765228681,0.0167895679274614,0.0155353631738489,0.00125420475361247,1,0,0
PHM2010,c6,vibration_y,Saturation,Medium,3218,30,0.0209737377634522,0.0115935165789256,0.0113865569868974,0.0123349238026409,0.00682713908037935,0.00550778472226152,1,0,0
PHM2010,c1,vibration_y,Saturation,High,3181,30,0.008719392988191,0.00767637875445532,0.00976495578859497,0.0098611653424337,0.00649981168687421,0.00336135365555949,0.997485067588809,0,0.00251493241119145
PHM2010,c4,vibration_y,Saturation,High,3091,30,0.0160884171052621,0.0179257363816084,0.0180842990163098,0.016927387825186,0.015487597219897,0.00143979060528906,1,0,0
