Repeat,Seed,Dataset,Experiment,RunLevelN,CleanFullMAE,CleanMedianMAE,CleanSingleMaskTrainMAE,CleanMultiMaskTrainMAE,CleanSingleSQTR_MAE,CleanSubsetRoutingMAE,CleanAnyTriggerRate,FullRelativeMAE,MedianRelativeMAE,SingleMaskTrainRelativeMAE,MultiMaskTrainRelativeMAE,SingleSQTR_RelativeMAE,SubsetRoutingRelativeMAE,OraclePairExclusionRelativeMAE,SubsetImprovementPercent,SingleImprovementPercent,SingleMaskImprovementPercent,MultiMaskImprovementPercent
1,2026081501,PHM2010,c4,315,0.0150087833008585,0.0151961149394473,0.0152299404997609,0.0159954368581373,0.0150591275367102,0.0150591275367102,0.0285714285714286,1.05884921028544,1.23298941042071,1.23020039121522,1.26057392038442,1.03943250970116,1.08161203301114,1.08627253308084,-2.14977000545412,1.83375502344172,-16.1827745882333,-19.051316102375
1,2026081501,PHM2010,c6,315,0.0145958561471217,0.0146218544703782,0.0113497478958077,0.0122375457113948,0.0145758642916344,0.0145758642916344,0.00634920634920635,1.79511960245638,1.16565628025547,0.956705064987318,1.0454897890733,1.19181103611457,1.0701376146869,0.747324708690607,40.3862777041397,33.6082657398571,46.7052187676968,41.7593241340194
2,2026081502,NUAA,W1,29,0.0189662457220917,0.0188031553844995,0.0177798419110346,0.0201138592636131,0.01855793107983,0.01855793107983,0.0689655172413793,3.15690428015864,1.13296906221208,1.0734162515736,1.17193213543336,2.25724809432829,1.08995384696322,0.897245235256814,65.4739659414555,28.49805081151,65.9978207663724,62.8771723362336
2,2026081502,NUAA,W2,17,0.0148476120149696,0.0144463930649372,0.0163762517608315,0.0148363214522624,0.0139356538370896,0.0139356538370896,0.117647058823529,3.27554748559263,1.27622237943523,1.38896098237704,1.29388523022859,2.14388070783816,1.31175371497672,1.30145579841828,59.9531461306419,34.548935185097,57.5960663526836,60.498657524591
2,2026081502,NUAA,W3,11,0.0295033416448534,0.0295033416448534,0.0270618023104883,0.0266176293360615,0.0295033416448534,0.0295033416448534,0,1.43839148470929,1.00515694025462,0.950126629321148,0.938219226875294,1.27023308103313,0.948197131932428,0.884640170041743,34.0793419585584,11.6907257491273,33.9451992436416,34.7730268950449
2,2026081502,NUAA,W4,28,0.0499947737234601,0.0498829239877363,0.0521321782101146,0.0522364016436155,0.0498742564749862,0.0498742564749862,0.0357142857142857,1.51558269924375,0.98567471054497,0.939572880031906,0.974855480197629,1.15692876823323,0.997199037285586,0.940176092670744,34.2035879808358,23.6644249891132,38.0058323111804,35.6778432028771
2,2026081502,NUAA,W5,7,0.0243134056071281,0.0289433481729886,0.0302825821173788,0.0422390021731151,0.0308928557556908,0.0308928557556908,0.142857142857143,2.39644057781755,1.30715056283414,1.2918768220149,1.80812026261361,2.34774486322347,1.6242189670783,1.61660246794397,32.2236911646071,2.03200175480373,46.091848303144,24.5497560277386
2,2026081502,NUAA,W6,14,0.0360025923619169,0.0360025923619169,0.0351111199096593,0.033797960303312,0.0360025923619169,0.0360025923619169,0,1.45343287657005,1.03604572040607,1.0244446876027,1.00341555764609,1.27891068978438,1.0023279110161,0.984256071863097,31.0372066592101,12.0075849114906,29.5155143304392,30.9623737138762
2,2026081502,NUAA,W7,8,0.0769839701819179,0.0769839701819179,0.0746590918411004,0.0758485932239532,0.0769839701819179,0.0769839701819179,0,1.06864206475262,1.01156729833885,0.985184348184465,0.995254626526665,1.05426401459922,0.992362772190924,0.987694639914898,7.13796462610312,1.34545051403455,7.80969786992979,6.86735443480296
2,2026081502,NUAA,W8,31,0.0589604040915583,0.0589604040915583,0.0600727855055994,0.0581625450719606,0.0589604040915583,0.0589604040915583,0,1.5141534093193,1.08196709209631,1.04274765291244,1.0430132227012,1.21450380937014,1.31499112220099,1.48740138951196,13.1533757340904,19.7899101970039,31.1332889722701,31.1157498122931
2,2026081502,NUAA,W9,7,0.052176046086479,0.052176046086479,0.0557387638430218,0.0530167926313985,0.052176046086479,0.052176046086479,0,0.910473536661204,1.09234515199959,1.14132885571788,1.14125060020035,1.00613392139901,1.12583770671627,1.20304456592544,-23.6540834393526,-10.5066628392736,-25.3555221278856,-25.346927093063
2,2026081502,PHM2010,c1,315,0.00801215564201792,0.00798163864359124,0.0103794962693196,0.010633107932084,0.00819049407155347,0.00816423872305722,0.053968253968254,1.35298248510469,1.04242762929179,1.16757249186756,1.3055549759405,1.17326650490641,1.23700898739914,1.26832012139733,8.57169246330509,13.2829494968947,13.7037984806425,3.50540451826523
2,2026081502,PHM2010,c4,315,0.0150087833008585,0.0151961149394473,0.0152299404997609,0.0159954368581373,0.0150591275367102,0.0150591275367102,0.0285714285714286,1.0598551730663,1.22731144271204,1.22627810096899,1.25594304119272,1.03709303411409,1.08030992853295,1.08627253308084,-1.9299576004782,2.14766503298278,-15.7024216262693,-18.5013833125065
2,2026081502,PHM2010,c6,315,0.0145958561471217,0.0146218544703782,0.0113497478958077,0.0122375457113948,0.0145758642916344,0.0145758642916344,0.00634920634920635,1.7856770713661,1.15230737961936,0.944237031550107,1.03329318939887,1.18024042636146,1.05589219826455,0.747324708690607,40.8688046010045,33.9051587049532,47.1216242459934,42.1343754720238
3,2026081503,NUAA,W1,29,0.0189662457220917,0.0188031553844995,0.0177798419110346,0.0201138592636131,0.01855793107983,0.01855793107983,0.0689655172413793,3.20607420162345,1.10041293197047,1.0640996893557,1.16298553954678,2.11159680667034,1.04847076420222,0.897245235256814,67.2973643694424,34.1376189733508,66.8098857844002,63.7255576006979
3,2026081503,NUAA,W2,17,0.0148476120149696,0.0144463930649372,0.0163762517608315,0.0148363214522624,0.0139356538370896,0.0139356538370896,0.117647058823529,3.33142207116598,1.34202655190866,1.45476589890591,1.31689234449076,2.31054947732625,1.3844540657432,1.30145579841828,58.4425498730442,30.6437482862214,56.3319847251673,60.4705643308098
