Repeat,Seed,Dataset,Experiment,TargetPair,FaultType,RunLevelN,ExactSetDetectionRate,BothTargetDetectedRate,OnlyOneTargetDetectedRate,NeitherTargetDetectedRate,ExtraChannelTriggerRate
13,2026081513,PHM2010,c1,force_z+vibration_y,Saturation,315,0.971428571428571,1,0,0,0.0285714285714286
13,2026081513,PHM2010,c4,force_z+vibration_y,Saturation,315,0.987301587301587,1,0,0,0.0126984126984127
13,2026081513,PHM2010,c6,force_z+vibration_y,Saturation,315,1,1,0,0,0
13,2026081513,PHM2010,c1,force_z+vibration_y,Dropout,315,0.53015873015873,0.552380952380952,0.447619047619048,0,0.0285714285714286
13,2026081513,PHM2010,c4,force_z+vibration_y,Dropout,315,0.987301587301587,1,0,0,0.0126984126984127
13,2026081513,PHM2010,c6,force_z+vibration_y,Dropout,315,0.463492063492064,0.463492063492064,0.536507936507936,0,0
13,2026081513,PHM2010,c1,force_z+vibration_y,Bias,315,0.00317460317460317,0.00634920634920635,0.574603174603175,0.419047619047619,0.0285714285714286
13,2026081513,PHM2010,c4,force_z+vibration_y,Bias,315,0.0920634920634921,0.0984126984126984,0.587301587301587,0.314285714285714,0.0126984126984127
13,2026081513,PHM2010,c6,force_z+vibration_y,Bias,315,0,0,0.326984126984127,0.673015873015873,0
13,2026081513,PHM2010,c1,force_z+vibration_y,Noise,315,0,0,0.263492063492063,0.736507936507937,0.0285714285714286
13,2026081513,PHM2010,c4,force_z+vibration_y,Noise,315,0,0,0.415873015873016,0.584126984126984,0.0126984126984127
13,2026081513,PHM2010,c6,force_z+vibration_y,Noise,315,0,0,0.0825396825396825,0.917460317460317,0
13,2026081513,PHM2010,c1,vibration_x+vibration_y,Saturation,315,0.990476190476191,1,0,0,0.00952380952380952
13,2026081513,PHM2010,c4,vibration_x+vibration_y,Saturation,315,0.987301587301587,1,0,0,0.0126984126984127
13,2026081513,PHM2010,c6,vibration_x+vibration_y,Saturation,315,0.993650793650794,1,0,0,0.00634920634920635
13,2026081513,PHM2010,c1,vibration_x+vibration_y,Dropout,315,0.568253968253968,0.574603174603175,0.425396825396825,0,0.00952380952380952
13,2026081513,PHM2010,c4,vibration_x+vibration_y,Dropout,315,0.987301587301587,1,0,0,0.0126984126984127
13,2026081513,PHM2010,c6,vibration_x+vibration_y,Dropout,315,0.165079365079365,0.165079365079365,0.520634920634921,0.314285714285714,0.00634920634920635
13,2026081513,PHM2010,c1,vibration_x+vibration_y,Bias,315,0.00634920634920635,0.00634920634920635,0.174603174603175,0.819047619047619,0.00952380952380952
13,2026081513,PHM2010,c4,vibration_x+vibration_y,Bias,315,0.0317460317460317,0.0317460317460317,0.304761904761905,0.663492063492063,0.0126984126984127
13,2026081513,PHM2010,c6,vibration_x+vibration_y,Bias,315,0,0,0.00317460317460317,0.996825396825397,0.00634920634920635
13,2026081513,PHM2010,c1,vibration_x+vibration_y,Noise,315,0,0,0.0126984126984127,0.987301587301587,0.00952380952380952
13,2026081513,PHM2010,c4,vibration_x+vibration_y,Noise,315,0,0,0,1,0.0126984126984127
13,2026081513,PHM2010,c6,vibration_x+vibration_y,Noise,315,0,0,0,1,0.00634920634920635
14,2026081514,NUAA,W1,force_z+vibration_x,Saturation,29,0.931034482758621,1,0,0,0.0689655172413793
14,2026081514,NUAA,W2,force_z+vibration_x,Saturation,17,0.941176470588235,0.941176470588235,0.0588235294117647,0,0
14,2026081514,NUAA,W3,force_z+vibration_x,Saturation,11,1,1,0,0,0
14,2026081514,NUAA,W4,force_z+vibration_x,Saturation,28,0.964285714285714,1,0,0,0.0357142857142857
14,2026081514,NUAA,W5,force_z+vibration_x,Saturation,7,1,1,0,0,0
14,2026081514,NUAA,W6,force_z+vibration_x,Saturation,14,1,1,0,0,0
14,2026081514,NUAA,W7,force_z+vibration_x,Saturation,8,1,1,0,0,0
14,2026081514,NUAA,W8,force_z+vibration_x,Saturation,31,0.967741935483871,0.967741935483871,0.032258064516129,0,0
14,2026081514,NUAA,W9,force_z+vibration_x,Saturation,7,1,1,0,0,0
14,2026081514,NUAA,W1,force_z+vibration_x,Dropout,29,0.862068965517241,0.931034482758621,0.0689655172413793,0,0.0689655172413793
14,2026081514,NUAA,W2,force_z+vibration_x,Dropout,17,0.941176470588235,0.941176470588235,0.0588235294117647,0,0
14,2026081514,NUAA,W3,force_z+vibration_x,Dropout,11,0.909090909090909,0.909090909090909,0.0909090909090909,0,0
14,2026081514,NUAA,W4,force_z+vibration_x,Dropout,28,0.928571428571429,0.964285714285714,0.0357142857142857,0,0.0357142857142857
14,2026081514,NUAA,W5,force_z+vibration_x,Dropout,7,0.857142857142857,0.857142857142857,0.142857142857143,0,0
14,2026081514,NUAA,W6,force_z+vibration_x,Dropout,14,0.928571428571429,0.928571428571429,0.0714285714285714,0,0
14,2026081514,NUAA,W7,force_z+vibration_x,Dropout,8,1,1,0,0,0
14,2026081514,NUAA,W8,force_z+vibration_x,Dropout,31,0.967741935483871,0.967741935483871,0.032258064516129,0,0
14,2026081514,NUAA,W9,force_z+vibration_x,Dropout,7,1,1,0,0,0
14,2026081514,NUAA,W1,force_z+vibration_x,Bias,29,0,0,0.655172413793103,0.344827586206897,0.0689655172413793
14,2026081514,NUAA,W2,force_z+vibration_x,Bias,17,0.0588235294117647,0.0588235294117647,0.823529411764706,0.117647058823529,0
14,2026081514,NUAA,W3,force_z+vibration_x,Bias,11,0.0909090909090909,0.0909090909090909,0.636363636363636,0.272727272727273,0
14,2026081514,NUAA,W4,force_z+vibration_x,Bias,28,0.0714285714285714,0.0714285714285714,0.607142857142857,0.321428571428571,0.0357142857142857
14,2026081514,NUAA,W5,force_z+vibration_x,Bias,7,0,0,0.857142857142857,0.142857142857143,0
14,2026081514,NUAA,W6,force_z+vibration_x,Bias,14,0,0,0.5,0.5,0
14,2026081514,NUAA,W7,force_z+vibration_x,Bias,8,0.125,0.125,0.375,0.5,0
14,2026081514,NUAA,W8,force_z+vibration_x,Bias,31,0.032258064516129,0.032258064516129,0.483870967741935,0.483870967741935,0
14,2026081514,NUAA,W9,force_z+vibration_x,Bias,7,0.142857142857143,0.142857142857143,0.571428571428571,0.285714285714286,0
14,2026081514,NUAA,W1,force_z+vibration_x,Noise,29,0,0,0.655172413793103,0.344827586206897,0.0689655172413793
14,2026081514,NUAA,W2,force_z+vibration_x,Noise,17,0,0,0.647058823529412,0.352941176470588,0
14,2026081514,NUAA,W3,force_z+vibration_x,Noise,11,0,0,0.636363636363636,0.363636363636364,0
14,2026081514,NUAA,W4,force_z+vibration_x,Noise,28,0,0,0.678571428571429,0.321428571428571,0.0357142857142857
14,2026081514,NUAA,W5,force_z+vibration_x,Noise,7,0,0,0.857142857142857,0.142857142857143,0
14,2026081514,NUAA,W6,force_z+vibration_x,Noise,14,0,0,0.714285714285714,0.285714285714286,0
14,2026081514,NUAA,W7,force_z+vibration_x,Noise,8,0,0,0.375,0.625,0
14,2026081514,NUAA,W8,force_z+vibration_x,Noise,31,0,0,0.483870967741935,0.516129032258065,0
14,2026081514,NUAA,W9,force_z+vibration_x,Noise,7,0,0,0.571428571428571,0.428571428571429,0
14,2026081514,NUAA,W1,force_z+vibration_y,Saturation,29,1,1,0,0,0
14,2026081514,NUAA,W2,force_z+vibration_y,Saturation,17,1,1,0,0,0
14,2026081514,NUAA,W3,force_z+vibration_y,Saturation,11,1,1,0,0,0
14,2026081514,NUAA,W4,force_z+vibration_y,Saturation,28,0.964285714285714,0.964285714285714,0.0357142857142857,0,0
14,2026081514,NUAA,W5,force_z+vibration_y,Saturation,7,0.857142857142857,1,0,0,0.142857142857143
14,2026081514,NUAA,W6,force_z+vibration_y,Saturation,14,1,1,0,0,0
14,2026081514,NUAA,W7,force_z+vibration_y,Saturation,8,1,1,0,0,0
14,2026081514,NUAA,W8,force_z+vibration_y,Saturation,31,0.935483870967742,0.935483870967742,0.0645161290322581,0,0
14,2026081514,NUAA,W9,force_z+vibration_y,Saturation,7,1,1,0,0,0
14,2026081514,NUAA,W1,force_z+vibration_y,Dropout,29,0.931034482758621,0.931034482758621,0.0689655172413793,0,0
14,2026081514,NUAA,W2,force_z+vibration_y,Dropout,17,1,1,0,0,0
14,2026081514,NUAA,W3,force_z+vibration_y,Dropout,11,1,1,0,0,0
14,2026081514,NUAA,W4,force_z+vibration_y,Dropout,28,0.857142857142857,0.857142857142857,0.142857142857143,0,0
14,2026081514,NUAA,W5,force_z+vibration_y,Dropout,7,0.714285714285714,0.857142857142857,0.142857142857143,0,0.142857142857143
14,2026081514,NUAA,W6,force_z+vibration_y,Dropout,14,0.857142857142857,0.857142857142857,0.142857142857143,0,0
14,2026081514,NUAA,W7,force_z+vibration_y,Dropout,8,1,1,0,0,0
14,2026081514,NUAA,W8,force_z+vibration_y,Dropout,31,0.935483870967742,0.935483870967742,0.0645161290322581,0,0
14,2026081514,NUAA,W9,force_z+vibration_y,Dropout,7,1,1,0,0,0
14,2026081514,NUAA,W1,force_z+vibration_y,Bias,29,0.413793103448276,0.413793103448276,0.482758620689655,0.103448275862069,0
14,2026081514,NUAA,W2,force_z+vibration_y,Bias,17,0.235294117647059,0.235294117647059,0.470588235294118,0.294117647058824,0
14,2026081514,NUAA,W3,force_z+vibration_y,Bias,11,0.545454545454545,0.545454545454545,0.0909090909090909,0.363636363636364,0
14,2026081514,NUAA,W4,force_z+vibration_y,Bias,28,0.285714285714286,0.285714285714286,0.571428571428571,0.142857142857143,0
14,2026081514,NUAA,W5,force_z+vibration_y,Bias,7,0.285714285714286,0.285714285714286,0.571428571428571,0.142857142857143,0.142857142857143
14,2026081514,NUAA,W6,force_z+vibration_y,Bias,14,0.285714285714286,0.285714285714286,0.642857142857143,0.0714285714285714,0
14,2026081514,NUAA,W7,force_z+vibration_y,Bias,8,0.25,0.25,0.375,0.375,0
14,2026081514,NUAA,W8,force_z+vibration_y,Bias,31,0.32258064516129,0.32258064516129,0.516129032258065,0.161290322580645,0
14,2026081514,NUAA,W9,force_z+vibration_y,Bias,7,0.571428571428571,0.571428571428571,0.142857142857143,0.285714285714286,0
14,2026081514,NUAA,W1,force_z+vibration_y,Noise,29,0,0,0.517241379310345,0.482758620689655,0
14,2026081514,NUAA,W2,force_z+vibration_y,Noise,17,0,0,0.705882352941177,0.294117647058824,0
14,2026081514,NUAA,W3,force_z+vibration_y,Noise,11,0,0,0.636363636363636,0.363636363636364,0
14,2026081514,NUAA,W4,force_z+vibration_y,Noise,28,0.107142857142857,0.107142857142857,0.571428571428571,0.321428571428571,0
14,2026081514,NUAA,W5,force_z+vibration_y,Noise,7,0,0,0.714285714285714,0.285714285714286,0.142857142857143
14,2026081514,NUAA,W6,force_z+vibration_y,Noise,14,0,0,0.571428571428571,0.428571428571429,0
14,2026081514,NUAA,W7,force_z+vibration_y,Noise,8,0,0,0.75,0.25,0
14,2026081514,NUAA,W8,force_z+vibration_y,Noise,31,0,0,0.806451612903226,0.193548387096774,0
14,2026081514,NUAA,W9,force_z+vibration_y,Noise,7,0,0,0.428571428571429,0.571428571428571,0
14,2026081514,NUAA,W1,vibration_x+vibration_y,Saturation,29,1,1,0,0,0
14,2026081514,NUAA,W2,vibration_x+vibration_y,Saturation,17,0.882352941176471,1,0,0,0.117647058823529
14,2026081514,NUAA,W3,vibration_x+vibration_y,Saturation,11,1,1,0,0,0
14,2026081514,NUAA,W4,vibration_x+vibration_y,Saturation,28,1,1,0,0,0
14,2026081514,NUAA,W5,vibration_x+vibration_y,Saturation,7,1,1,0,0,0
14,2026081514,NUAA,W6,vibration_x+vibration_y,Saturation,14,1,1,0,0,0
14,2026081514,NUAA,W7,vibration_x+vibration_y,Saturation,8,1,1,0,0,0
14,2026081514,NUAA,W8,vibration_x+vibration_y,Saturation,31,1,1,0,0,0
14,2026081514,NUAA,W9,vibration_x+vibration_y,Saturation,7,1,1,0,0,0
14,2026081514,NUAA,W1,vibration_x+vibration_y,Dropout,29,1,1,0,0,0
14,2026081514,NUAA,W2,vibration_x+vibration_y,Dropout,17,0.882352941176471,1,0,0,0.117647058823529
14,2026081514,NUAA,W3,vibration_x+vibration_y,Dropout,11,1,1,0,0,0
14,2026081514,NUAA,W4,vibration_x+vibration_y,Dropout,28,1,1,0,0,0
14,2026081514,NUAA,W5,vibration_x+vibration_y,Dropout,7,1,1,0,0,0
14,2026081514,NUAA,W6,vibration_x+vibration_y,Dropout,14,1,1,0,0,0
14,2026081514,NUAA,W7,vibration_x+vibration_y,Dropout,8,1,1,0,0,0
14,2026081514,NUAA,W8,vibration_x+vibration_y,Dropout,31,1,1,0,0,0
14,2026081514,NUAA,W9,vibration_x+vibration_y,Dropout,7,1,1,0,0,0
14,2026081514,NUAA,W1,vibration_x+vibration_y,Bias,29,0,0,0.586206896551724,0.413793103448276,0
14,2026081514,NUAA,W2,vibration_x+vibration_y,Bias,17,0,0,0.647058823529412,0.352941176470588,0.117647058823529
14,2026081514,NUAA,W3,vibration_x+vibration_y,Bias,11,0.0909090909090909,0.0909090909090909,0.636363636363636,0.272727272727273,0
14,2026081514,NUAA,W4,vibration_x+vibration_y,Bias,28,0.107142857142857,0.107142857142857,0.428571428571429,0.464285714285714,0
14,2026081514,NUAA,W5,vibration_x+vibration_y,Bias,7,0.142857142857143,0.142857142857143,0.428571428571429,0.428571428571429,0
14,2026081514,NUAA,W6,vibration_x+vibration_y,Bias,14,0,0,0.5,0.5,0
14,2026081514,NUAA,W7,vibration_x+vibration_y,Bias,8,0,0,0.5,0.5,0
14,2026081514,NUAA,W8,vibration_x+vibration_y,Bias,31,0,0,0.483870967741935,0.516129032258065,0
14,2026081514,NUAA,W9,vibration_x+vibration_y,Bias,7,0,0,0.285714285714286,0.714285714285714,0
14,2026081514,NUAA,W1,vibration_x+vibration_y,Noise,29,0,0,0.0689655172413793,0.931034482758621,0
14,2026081514,NUAA,W2,vibration_x+vibration_y,Noise,17,0,0,0,1,0.117647058823529
14,2026081514,NUAA,W3,vibration_x+vibration_y,Noise,11,0,0,0,1,0
14,2026081514,NUAA,W4,vibration_x+vibration_y,Noise,28,0,0,0.0714285714285714,0.928571428571429,0
14,2026081514,NUAA,W5,vibration_x+vibration_y,Noise,7,0,0,0.142857142857143,0.857142857142857,0
14,2026081514,NUAA,W6,vibration_x+vibration_y,Noise,14,0,0,0,1,0
14,2026081514,NUAA,W7,vibration_x+vibration_y,Noise,8,0,0,0,1,0
14,2026081514,NUAA,W8,vibration_x+vibration_y,Noise,31,0,0,0,1,0
14,2026081514,NUAA,W9,vibration_x+vibration_y,Noise,7,0,0,0,1,0
14,2026081514,PHM2010,c1,force_z+vibration_x,Saturation,315,0.977777777777778,1,0,0,0.0222222222222222
14,2026081514,PHM2010,c4,force_z+vibration_x,Saturation,315,0.996825396825397,1,0,0,0.00317460317460317
14,2026081514,PHM2010,c6,force_z+vibration_x,Saturation,315,1,1,0,0,0
14,2026081514,PHM2010,c1,force_z+vibration_x,Dropout,315,0.977777777777778,1,0,0,0.0222222222222222
14,2026081514,PHM2010,c4,force_z+vibration_x,Dropout,315,0.996825396825397,1,0,0,0.00317460317460317
14,2026081514,PHM2010,c6,force_z+vibration_x,Dropout,315,0.492063492063492,0.492063492063492,0.507936507936508,0,0
14,2026081514,PHM2010,c1,force_z+vibration_x,Bias,315,0.0920634920634921,0.0920634920634921,0.492063492063492,0.415873015873016,0.0222222222222222
14,2026081514,PHM2010,c4,force_z+vibration_x,Bias,315,0.231746031746032,0.231746031746032,0.444444444444444,0.323809523809524,0.00317460317460317
14,2026081514,PHM2010,c6,force_z+vibration_x,Bias,315,0.00317460317460317,0.00317460317460317,0.349206349206349,0.647619047619048,0
14,2026081514,PHM2010,c1,force_z+vibration_x,Noise,315,0.00952380952380952,0.00952380952380952,0.231746031746032,0.758730158730159,0.0222222222222222
14,2026081514,PHM2010,c4,force_z+vibration_x,Noise,315,0,0,0.33968253968254,0.66031746031746,0.00317460317460317
14,2026081514,PHM2010,c6,force_z+vibration_x,Noise,315,0,0,0.0888888888888889,0.911111111111111,0
14,2026081514,PHM2010,c1,force_z+vibration_y,Saturation,315,0.971428571428571,1,0,0,0.0285714285714286
14,2026081514,PHM2010,c4,force_z+vibration_y,Saturation,315,0.987301587301587,1,0,0,0.0126984126984127
14,2026081514,PHM2010,c6,force_z+vibration_y,Saturation,315,1,1,0,0,0
14,2026081514,PHM2010,c1,force_z+vibration_y,Dropout,315,0.473015873015873,0.485714285714286,0.514285714285714,0,0.0285714285714286
14,2026081514,PHM2010,c4,force_z+vibration_y,Dropout,315,0.987301587301587,1,0,0,0.0126984126984127
14,2026081514,PHM2010,c6,force_z+vibration_y,Dropout,315,0.419047619047619,0.419047619047619,0.580952380952381,0,0
14,2026081514,PHM2010,c1,force_z+vibration_y,Bias,315,0.00317460317460317,0.00317460317460317,0.558730158730159,0.438095238095238,0.0285714285714286
14,2026081514,PHM2010,c4,force_z+vibration_y,Bias,315,0.0634920634920635,0.0634920634920635,0.638095238095238,0.298412698412698,0.0126984126984127
14,2026081514,PHM2010,c6,force_z+vibration_y,Bias,315,0,0,0.336507936507937,0.663492063492063,0
14,2026081514,PHM2010,c1,force_z+vibration_y,Noise,315,0,0,0.234920634920635,0.765079365079365,0.0285714285714286
14,2026081514,PHM2010,c4,force_z+vibration_y,Noise,315,0,0,0.374603174603175,0.625396825396825,0.0126984126984127
14,2026081514,PHM2010,c6,force_z+vibration_y,Noise,315,0,0,0.0507936507936508,0.949206349206349,0
14,2026081514,PHM2010,c1,vibration_x+vibration_y,Saturation,315,0.990476190476191,1,0,0,0.00952380952380952
14,2026081514,PHM2010,c4,vibration_x+vibration_y,Saturation,315,0.987301587301587,1,0,0,0.0126984126984127
14,2026081514,PHM2010,c6,vibration_x+vibration_y,Saturation,315,0.993650793650794,1,0,0,0.00634920634920635
14,2026081514,PHM2010,c1,vibration_x+vibration_y,Dropout,315,0.533333333333333,0.533333333333333,0.466666666666667,0,0.00952380952380952
14,2026081514,PHM2010,c4,vibration_x+vibration_y,Dropout,315,0.987301587301587,1,0,0,0.0126984126984127
14,2026081514,PHM2010,c6,vibration_x+vibration_y,Dropout,315,0.193650793650794,0.2,0.523809523809524,0.276190476190476,0.00634920634920635
14,2026081514,PHM2010,c1,vibration_x+vibration_y,Bias,315,0,0,0.161904761904762,0.838095238095238,0.00952380952380952
14,2026081514,PHM2010,c4,vibration_x+vibration_y,Bias,315,0.0571428571428571,0.0571428571428571,0.295238095238095,0.647619047619048,0.0126984126984127
14,2026081514,PHM2010,c6,vibration_x+vibration_y,Bias,315,0,0,0.00634920634920635,0.993650793650794,0.00634920634920635
14,2026081514,PHM2010,c1,vibration_x+vibration_y,Noise,315,0,0,0.0126984126984127,0.987301587301587,0.00952380952380952
14,2026081514,PHM2010,c4,vibration_x+vibration_y,Noise,315,0,0,0.0126984126984127,0.987301587301587,0.0126984126984127
14,2026081514,PHM2010,c6,vibration_x+vibration_y,Noise,315,0,0,0,1,0.00634920634920635
15,2026081515,NUAA,W1,force_z+vibration_x,Saturation,29,0.931034482758621,1,0,0,0.0689655172413793
15,2026081515,NUAA,W2,force_z+vibration_x,Saturation,17,1,1,0,0,0
15,2026081515,NUAA,W3,force_z+vibration_x,Saturation,11,1,1,0,0,0
15,2026081515,NUAA,W4,force_z+vibration_x,Saturation,28,0.928571428571429,0.964285714285714,0.0357142857142857,0,0.0357142857142857
15,2026081515,NUAA,W5,force_z+vibration_x,Saturation,7,1,1,0,0,0
15,2026081515,NUAA,W6,force_z+vibration_x,Saturation,14,1,1,0,0,0
15,2026081515,NUAA,W7,force_z+vibration_x,Saturation,8,1,1,0,0,0
15,2026081515,NUAA,W8,force_z+vibration_x,Saturation,31,0.935483870967742,0.935483870967742,0.0645161290322581,0,0
15,2026081515,NUAA,W9,force_z+vibration_x,Saturation,7,1,1,0,0,0
15,2026081515,NUAA,W1,force_z+vibration_x,Dropout,29,0.862068965517241,0.931034482758621,0.0689655172413793,0,0.0689655172413793
15,2026081515,NUAA,W2,force_z+vibration_x,Dropout,17,0.823529411764706,0.823529411764706,0.176470588235294,0,0
15,2026081515,NUAA,W3,force_z+vibration_x,Dropout,11,1,1,0,0,0
15,2026081515,NUAA,W4,force_z+vibration_x,Dropout,28,0.928571428571429,0.964285714285714,0.0357142857142857,0,0.0357142857142857
15,2026081515,NUAA,W5,force_z+vibration_x,Dropout,7,0.714285714285714,0.714285714285714,0.285714285714286,0,0
15,2026081515,NUAA,W6,force_z+vibration_x,Dropout,14,0.928571428571429,0.928571428571429,0.0714285714285714,0,0
15,2026081515,NUAA,W7,force_z+vibration_x,Dropout,8,1,1,0,0,0
15,2026081515,NUAA,W8,force_z+vibration_x,Dropout,31,0.967741935483871,0.967741935483871,0.032258064516129,0,0
15,2026081515,NUAA,W9,force_z+vibration_x,Dropout,7,1,1,0,0,0
15,2026081515,NUAA,W1,force_z+vibration_x,Bias,29,0,0,0.586206896551724,0.413793103448276,0.0689655172413793
15,2026081515,NUAA,W2,force_z+vibration_x,Bias,17,0,0,0.941176470588235,0.0588235294117647,0
15,2026081515,NUAA,W3,force_z+vibration_x,Bias,11,0.0909090909090909,0.0909090909090909,0.818181818181818,0.0909090909090909,0
15,2026081515,NUAA,W4,force_z+vibration_x,Bias,28,0,0,0.607142857142857,0.392857142857143,0.0357142857142857
15,2026081515,NUAA,W5,force_z+vibration_x,Bias,7,0.142857142857143,0.142857142857143,0.428571428571429,0.428571428571429,0
15,2026081515,NUAA,W6,force_z+vibration_x,Bias,14,0,0,0.571428571428571,0.428571428571429,0
15,2026081515,NUAA,W7,force_z+vibration_x,Bias,8,0.125,0.125,0.5,0.375,0
15,2026081515,NUAA,W8,force_z+vibration_x,Bias,31,0,0,0.67741935483871,0.32258064516129,0
15,2026081515,NUAA,W9,force_z+vibration_x,Bias,7,0,0,0.857142857142857,0.142857142857143,0
15,2026081515,NUAA,W1,force_z+vibration_x,Noise,29,0,0,0.586206896551724,0.413793103448276,0.0689655172413793
15,2026081515,NUAA,W2,force_z+vibration_x,Noise,17,0,0,0.764705882352941,0.235294117647059,0
15,2026081515,NUAA,W3,force_z+vibration_x,Noise,11,0,0,0.636363636363636,0.363636363636364,0
15,2026081515,NUAA,W4,force_z+vibration_x,Noise,28,0,0,0.714285714285714,0.285714285714286,0.0357142857142857
15,2026081515,NUAA,W5,force_z+vibration_x,Noise,7,0.142857142857143,0.142857142857143,0.571428571428571,0.285714285714286,0
15,2026081515,NUAA,W6,force_z+vibration_x,Noise,14,0,0,0.785714285714286,0.214285714285714,0
15,2026081515,NUAA,W7,force_z+vibration_x,Noise,8,0,0,1,0,0
15,2026081515,NUAA,W8,force_z+vibration_x,Noise,31,0,0,0.387096774193548,0.612903225806452,0
15,2026081515,NUAA,W9,force_z+vibration_x,Noise,7,0,0,1,0,0
15,2026081515,NUAA,W1,force_z+vibration_y,Saturation,29,0.931034482758621,0.931034482758621,0.0689655172413793,0,0
15,2026081515,NUAA,W2,force_z+vibration_y,Saturation,17,0.941176470588235,0.941176470588235,0.0588235294117647,0,0
15,2026081515,NUAA,W3,force_z+vibration_y,Saturation,11,1,1,0,0,0
15,2026081515,NUAA,W4,force_z+vibration_y,Saturation,28,1,1,0,0,0
15,2026081515,NUAA,W5,force_z+vibration_y,Saturation,7,0.857142857142857,1,0,0,0.142857142857143
15,2026081515,NUAA,W6,force_z+vibration_y,Saturation,14,0.928571428571429,0.928571428571429,0.0714285714285714,0,0
15,2026081515,NUAA,W7,force_z+vibration_y,Saturation,8,1,1,0,0,0
15,2026081515,NUAA,W8,force_z+vibration_y,Saturation,31,0.967741935483871,0.967741935483871,0.032258064516129,0,0
15,2026081515,NUAA,W9,force_z+vibration_y,Saturation,7,1,1,0,0,0
15,2026081515,NUAA,W1,force_z+vibration_y,Dropout,29,0.96551724137931,0.96551724137931,0.0344827586206897,0,0
15,2026081515,NUAA,W2,force_z+vibration_y,Dropout,17,0.941176470588235,0.941176470588235,0.0588235294117647,0,0
15,2026081515,NUAA,W3,force_z+vibration_y,Dropout,11,1,1,0,0,0
15,2026081515,NUAA,W4,force_z+vibration_y,Dropout,28,0.964285714285714,0.964285714285714,0.0357142857142857,0,0
15,2026081515,NUAA,W5,force_z+vibration_y,Dropout,7,0.714285714285714,0.857142857142857,0.142857142857143,0,0.142857142857143
15,2026081515,NUAA,W6,force_z+vibration_y,Dropout,14,0.928571428571429,0.928571428571429,0.0714285714285714,0,0
15,2026081515,NUAA,W7,force_z+vibration_y,Dropout,8,1,1,0,0,0
15,2026081515,NUAA,W8,force_z+vibration_y,Dropout,31,0.903225806451613,0.903225806451613,0.0967741935483871,0,0
15,2026081515,NUAA,W9,force_z+vibration_y,Dropout,7,0.714285714285714,0.714285714285714,0.285714285714286,0,0
15,2026081515,NUAA,W1,force_z+vibration_y,Bias,29,0.413793103448276,0.413793103448276,0.482758620689655,0.103448275862069,0
15,2026081515,NUAA,W2,force_z+vibration_y,Bias,17,0.470588235294118,0.470588235294118,0.470588235294118,0.0588235294117647,0
15,2026081515,NUAA,W3,force_z+vibration_y,Bias,11,0.272727272727273,0.272727272727273,0.636363636363636,0.0909090909090909,0
15,2026081515,NUAA,W4,force_z+vibration_y,Bias,28,0.321428571428571,0.321428571428571,0.571428571428571,0.107142857142857,0
15,2026081515,NUAA,W5,force_z+vibration_y,Bias,7,0.428571428571429,0.428571428571429,0.428571428571429,0.142857142857143,0.142857142857143
15,2026081515,NUAA,W6,force_z+vibration_y,Bias,14,0.214285714285714,0.214285714285714,0.785714285714286,0,0
15,2026081515,NUAA,W7,force_z+vibration_y,Bias,8,0.25,0.25,0.625,0.125,0
15,2026081515,NUAA,W8,force_z+vibration_y,Bias,31,0.225806451612903,0.225806451612903,0.612903225806452,0.161290322580645,0
15,2026081515,NUAA,W9,force_z+vibration_y,Bias,7,0.285714285714286,0.285714285714286,0.571428571428571,0.142857142857143,0
15,2026081515,NUAA,W1,force_z+vibration_y,Noise,29,0.0689655172413793,0.0689655172413793,0.551724137931034,0.379310344827586,0
15,2026081515,NUAA,W2,force_z+vibration_y,Noise,17,0,0,0.588235294117647,0.411764705882353,0
15,2026081515,NUAA,W3,force_z+vibration_y,Noise,11,0,0,0.636363636363636,0.363636363636364,0
15,2026081515,NUAA,W4,force_z+vibration_y,Noise,28,0.142857142857143,0.142857142857143,0.5,0.357142857142857,0
15,2026081515,NUAA,W5,force_z+vibration_y,Noise,7,0,0,0.428571428571429,0.571428571428571,0.142857142857143
15,2026081515,NUAA,W6,force_z+vibration_y,Noise,14,0,0,0.714285714285714,0.285714285714286,0
15,2026081515,NUAA,W7,force_z+vibration_y,Noise,8,0,0,0.625,0.375,0
15,2026081515,NUAA,W8,force_z+vibration_y,Noise,31,0,0,0.612903225806452,0.387096774193548,0
15,2026081515,NUAA,W9,force_z+vibration_y,Noise,7,0,0,0.857142857142857,0.142857142857143,0
15,2026081515,NUAA,W1,vibration_x+vibration_y,Saturation,29,1,1,0,0,0
15,2026081515,NUAA,W2,vibration_x+vibration_y,Saturation,17,0.882352941176471,1,0,0,0.117647058823529
15,2026081515,NUAA,W3,vibration_x+vibration_y,Saturation,11,1,1,0,0,0
15,2026081515,NUAA,W4,vibration_x+vibration_y,Saturation,28,1,1,0,0,0
15,2026081515,NUAA,W5,vibration_x+vibration_y,Saturation,7,1,1,0,0,0
15,2026081515,NUAA,W6,vibration_x+vibration_y,Saturation,14,1,1,0,0,0
15,2026081515,NUAA,W7,vibration_x+vibration_y,Saturation,8,1,1,0,0,0
15,2026081515,NUAA,W8,vibration_x+vibration_y,Saturation,31,1,1,0,0,0
15,2026081515,NUAA,W9,vibration_x+vibration_y,Saturation,7,1,1,0,0,0
15,2026081515,NUAA,W1,vibration_x+vibration_y,Dropout,29,1,1,0,0,0
