Repeat,Seed,Dataset,TargetSensor,FaultType,RunLevelN,FullMAE,MedianReplacementMAE,MaskDropoutMAE,AutoMAE,MedianImprovementPercent,MaskDropoutImprovementPercent,AutoImprovementPercent,CorrectDetectionRate,MeanDurationFraction,MeanSeverity
1,2026071801,PHM2010,vibration_x,Noise,945,0.0137667299299453,0.0137937610912961,0.0132783791642851,0.0138014225661787,-0.196351359315984,3.54732582207438,-0.252003463494594,0.00740740740740741,0.588986882766347,1.12658174890618
1,2026071801,PHM2010,vibration_y,Saturation,945,0.014130047137843,0.0124332760605846,0.0130952703342575,0.013044103703886,12.0082478190332,7.3232367414692,7.68534898265518,0.998941798941799,0.400609017702784,0.400609017702784
1,2026071801,PHM2010,vibration_y,Dropout,945,0.0117771990135213,0.0129174672117962,0.0131620133862268,0.0130053765967274,-9.68199821507382,-11.7584356952412,-10.4284353333585,0.670899470899471,0.409675797260443,0.409675797260443
1,2026071801,PHM2010,vibration_y,Bias,945,0.0141299485075843,0.0141597444820381,0.0155426492930563,0.014194059283186,-0.210871075983116,-9.99791885096968,-0.453722641433263,0.0391534391534392,0.603691716767983,1.74632178867428
1,2026071801,PHM2010,vibration_y,Noise,945,0.0142704712244052,0.014329966670755,0.0130466711464612,0.0143556467194105,-0.416912976552832,8.57575099448063,-0.596865328873216,0,0.59482942007694,1.10397120836324
2,2026071802,NUAA,force_z,Saturation,152,0.0910496464853221,0.0431321694743225,0.0419849771213062,0.0446188402565856,52.6278561869257,53.8878197313215,50.9950428376694,0.940789473684211,0.375200980858882,0.375200980858882
2,2026071802,NUAA,force_z,Dropout,152,0.0571211414638822,0.0416574446890498,0.0408960921541215,0.0432710629279483,27.0717572837897,28.4046307443276,24.246851832769,0.940789473684211,0.413703667254674,0.413703667254674
2,2026071802,NUAA,force_z,Bias,152,0.068855707523002,0.0455094349673357,0.045589247243034,0.0464603788478339,33.9060818565654,33.7901694964002,32.5250142374715,0.631578947368421,0.609313417937053,1.82583705433526
2,2026071802,NUAA,force_z,Noise,152,0.0847676049916552,0.0477768100128098,0.0473388687983726,0.0494553844052779,43.6378908929737,44.1545283684342,41.6576834863431,0.559210526315789,0.595403163137453,1.09605312915161
2,2026071802,NUAA,vibration_x,Saturation,152,0.039588920920547,0.0395381377630809,0.0395176528204299,0.0401040677128648,0.128276185067099,0.180020314926445,-1.30123979219256,1,0.398958785831643,0.398958785831643
2,2026071802,NUAA,vibration_x,Dropout,152,0.0394591371700549,0.0395381377630809,0.0395176528204299,0.0401040677128648,-0.200208617551655,-0.148294297776342,-1.63442636880393,1,0.422968568170348,0.422968568170348
2,2026071802,NUAA,vibration_x,Bias,152,0.0403533299926729,0.0402465288080628,0.0408964094504863,0.040421259140101,0.264665108504076,-1.34581076186777,-0.168335915376565,0.0526315789473684,0.603896447176841,1.70635471934917
2,2026071802,NUAA,vibration_x,Noise,152,0.0402141820540088,0.0402713571670513,0.0411969614883011,0.0402707293954387,-0.142176491282843,-2.44386279689174,-0.140615421081957,0.00657894736842105,0.622078105594151,1.06629752854967
2,2026071802,NUAA,vibration_y,Saturation,152,0.0485725886350056,0.0381670474217936,0.0380965929566498,0.0380944885855088,21.4226614344226,21.5677112806912,21.5720437060368,1,0.413858571784701,0.413858571784701
2,2026071802,NUAA,vibration_y,Dropout,152,0.0424803215945334,0.0381670474217936,0.0380965929566498,0.0380944885855088,10.1535817311112,10.319433736226,10.3243874914286,1,0.408617444382707,0.408617444382707
2,2026071802,NUAA,vibration_y,Bias,152,0.0460092767667944,0.0390661315371494,0.0380362047666174,0.0387286646101001,15.0907506432616,17.3292704438495,15.8242264784931,0.453947368421053,0.604844545922645,1.72298489320216
2,2026071802,NUAA,vibration_y,Noise,152,0.0401564061342117,0.0406056618578928,0.0400413994306288,0.0405900417207751,-1.11876476739377,0.28639690314549,-1.07986652270152,0.0592105263157895,0.611450179798384,1.12898146174177
2,2026071802,PHM2010,force_z,Saturation,945,0.0188385312571467,0.0132185972114446,0.0112049374226772,0.0109959153803692,29.8321242191858,40.5211729633836,41.6307182854409,1,0.395094904669679,0.395094904669679
2,2026071802,PHM2010,force_z,Dropout,945,0.0219763126091898,0.0132185972114446,0.0112049374226772,0.0109959153803692,39.8507044993665,49.0135691918049,49.9646934592153,1,0.400621924074399,0.400621924074399
2,2026071802,PHM2010,force_z,Bias,945,0.0144556375932798,0.012656824450876,0.0121621234097256,0.0118336334115251,12.4436790200114,15.8658804826459,18.1382811019948,0.513227513227513,0.609365880780524,1.74647038678415
2,2026071802,PHM2010,force_z,Noise,945,0.0131616619046657,0.0133632716526151,0.0133064942656258,0.012997330443104,-1.53179552407395,-1.1004108904266,1.24856163873546,0.238095238095238,0.606084387648301,1.10777961518804
2,2026071802,PHM2010,vibration_x,Saturation,945,0.0150911064079273,0.0120365032104259,0.0124135687634924,0.0129449080412498,20.2410818327866,17.7424873435948,14.2216104549509,0.998941798941799,0.406853427169461,0.406853427169461
2,2026071802,PHM2010,vibration_x,Dropout,945,0.0127247674269336,0.0126825881387631,0.0126103451667508,0.013407244022406,0.331473941764796,0.899209049122597,-5.36337186036012,0.823280423280423,0.396246540732191,0.396246540732191
2,2026071802,PHM2010,vibration_x,Bias,945,0.0151393687365243,0.0147548370887249,0.0137140830381744,0.0149251662144041,2.53994505643906,9.41443281522904,1.41487089619179,0.172486772486772,0.6039212456124,1.77004739387481
2,2026071802,PHM2010,vibration_x,Noise,945,0.013827226169603,0.013854354272172,0.0132369668518361,0.0138620026451295,-0.19619338134934,4.26881943295678,-0.251507244475029,0.00634920634920635,0.612179151230911,1.09830320284528
2,2026071802,PHM2010,vibration_y,Saturation,945,0.0140051081717606,0.0124337958311898,0.0130965240320262,0.0130446596147047,11.2195658990993,6.48751961492472,6.85784461838329,0.998941798941799,0.393192779465636,0.393192779465636
2,2026071802,PHM2010,vibration_y,Dropout,945,0.0117810474631129,0.0127476159485182,0.0131556081164871,0.0128929666187898,-8.20443588256236,-11.667558913399,-9.43820283517565,0.656084656084656,0.399378933030254,0.399378933030254
2,2026071802,PHM2010,vibration_y,Bias,945,0.0139374819377197,0.0140425257057292,0.0156386338497945,0.0140272557642463,-0.753678235989015,-12.2055900748534,-0.644117975741489,0.0391534391534392,0.593493620587927,1.76115763323123
2,2026071802,PHM2010,vibration_y,Noise,945,0.0141654704443527,0.0142288687633928,0.0130521799525809,0.0142424801903155,-0.447555337390264,7.85918474183521,-0.543644111682132,0,0.608284691373054,1.10105114166319
3,2026071803,NUAA,force_z,Saturation,152,0.0935914982407196,0.0425050507138177,0.041845390625534,0.0441670543373065,54.5844959074235,55.28932497917,52.8086897127047,0.973684210526316,0.408136989266563,0.408136989266563
3,2026071803,NUAA,force_z,Dropout,152,0.0497011411405309,0.0418599231953463,0.0411056492630017,0.0431093376759097,15.7767362383358,17.2943551803475,13.262881522142,0.914473684210526,0.376101734617204,0.376101734617204
3,2026071803,NUAA,force_z,Bias,152,0.0674606421507779,0.0455830689010417,0.0452921914996371,0.0462665656048365,32.4301289644394,32.8613098606343,31.4169504917722,0.546052631578947,0.596821294305799,1.78392659452768
3,2026071803,NUAA,force_z,Noise,152,0.102662042500369,0.0442324679915228,0.0432804910217632,0.0455455015105344,56.9144866844397,57.8417787454331,55.6355003258673,0.730263157894737,0.623012080085227,1.22231119623801
3,2026071803,NUAA,vibration_x,Saturation,152,0.038226446435983,0.0395381377630809,0.0395176528204299,0.0401040677128648,-3.43137133945883,-3.37778293519701,-4.91183840492791,1,0.40121043653729,0.40121043653729
3,2026071803,NUAA,vibration_x,Dropout,152,0.0394426428525521,0.0395381377630809,0.0395176528204299,0.0401040677128648,-0.242110831380665,-0.190174801820932,-1.67692835083422,1,0.403774551640927,0.403774551640927
3,2026071803,NUAA,vibration_x,Bias,152,0.0399211230410389,0.0396626431831096,0.0405727152748785,0.0396798114670648,0.64747641909676,-1.63219915724756,0.604470905605629,0.0394736842105263,0.568946664615631,1.67059463366117
3,2026071803,NUAA,vibration_x,Noise,152,0.0401293810389991,0.040222324196646,0.0410685247681801,0.0402370238583381,-0.231608749600688,-2.34028959546707,-0.268239420973,0.0131578947368421,0.578483842730251,1.06238461808375
3,2026071803,NUAA,vibration_y,Saturation,152,0.0515849700898398,0.0381670474217936,0.0380965929566498,0.0380944885855088,26.0113026036028,26.1478820472296,26.1519614741196,1,0.390278815052219,0.390278815052219
3,2026071803,NUAA,vibration_y,Dropout,152,0.0418991538427677,0.0381670474217936,0.0380965929566498,0.0380944885855088,8.90735511027122,9.07550758754591,9.08053005446479,1,0.398114195202703,0.398114195202703
3,2026071803,NUAA,vibration_y,Bias,152,0.0444731713001441,0.040258171295453,0.0394688363518303,0.0404901699390234,9.4776241079022,11.2524805450462,8.9559643368806,0.486842105263158,0.608361864697048,1.77427676685809
3,2026071803,NUAA,vibration_y,Noise,152,0.0399603756955451,0.0396748519872465,0.0392678185257312,0.0395189923485684,0.714517076801312,1.73310975625071,1.10455254560057,0.0526315789473684,0.60282299024532,1.20245456914411
3,2026071803,PHM2010,force_z,Saturation,945,0.0188222521624809,0.0132185972114446,0.0112049374226772,0.0109959153803692,29.7714370345453,40.4697305829723,41.5802355347901,1,0.39971129045716,0.39971129045716
3,2026071803,PHM2010,force_z,Dropout,945,0.0223182491272594,0.0132185972114446,0.0112049374226772,0.0109959153803692,40.7722481451314,49.7947291528726,50.7312813040567,1,0.40738749712364,0.40738749712364
3,2026071803,PHM2010,force_z,Bias,945,0.0139823757199689,0.0128604156974624,0.0122341496769844,0.0119808019454712,8.02410151877239,12.5030687058979,14.3149763286586,0.504761904761905,0.597465207423654,1.75864094012011
3,2026071803,PHM2010,force_z,Noise,945,0.013425875517881,0.013408122019272,0.0134446364974489,0.0130247990244327,0.132233451630797,-0.139737475913497,2.98733958105076,0.228571428571429,0.596504731378876,1.12646548016104
3,2026071803,PHM2010,vibration_x,Saturation,945,0.0149095640663578,0.0120365175441585,0.0124136152570225,0.012944913798517,19.2698224402287,16.7405887806422,13.1771140933214,0.998941798941799,0.41327030485312,0.41327030485312
3,2026071803,PHM2010,vibration_x,Dropout,945,0.0127491993952554,0.012524279792692,0.0125902065339428,0.0132997574212764,1.76418609192857,1.24708114120253,-4.31837332645336,0.851851851851852,0.418115479867185,0.418115479867185
3,2026071803,PHM2010,vibration_x,Bias,945,0.0152126780858145,0.0148610005817391,0.0139907797278954,0.0149717295971754,2.31173960358318,8.03210553083706,1.58386634674019,0.152380952380952,0.587687811618022,1.78295020155696
3,2026071803,PHM2010,vibration_x,Noise,945,0.0139023572256072,0.0139296327237577,0.0134258461698473,0.0139472858577866,-0.196193334035979,3.42755583119517,-0.323172764519422,0.00529100529100529,0.603479615902178,1.13739279836491
3,2026071803,PHM2010,vibration_y,Saturation,945,0.0138043217553277,0.0124344488868633,0.0130972397709015,0.0130453374381044,9.92350723740327,5.12217837977671,5.49816449280002,0.998941798941799,0.398244157426437,0.398244157426437
3,2026071803,PHM2010,vibration_y,Dropout,945,0.011779626063371,0.0128774270182213,0.0131427242141573,0.0129488702889944,-9.31948899688662,-11.5716589257857,-9.92598762756274,0.656084656084656,0.40917882777845,0.40917882777845
3,2026071803,PHM2010,vibration_y,Bias,945,0.0138236616703328,0.0139405668254018,0.0153380660075874,0.0139185065814214,-0.845688775209927,-10.9551606033926,-0.686105558357077,0.0476190476190476,0.6067346215131,1.76808094449389
3,2026071803,PHM2010,vibration_y,Noise,945,0.0141001972133141,0.0141616580795287,0.0129619621766053,0.0141751122729856,-0.435886571547894,8.07247600504443,-0.531305048703553,0.00105820105820106,0.593100814943191,1.13599750969938
4,2026071804,NUAA,force_z,Saturation,152,0.093995462264972,0.0416797022514988,0.0409234364506301,0.0433935503911513,55.6577506539579,56.4623275799555,53.8344199331395,0.980263157894737,0.385849546078786,0.385849546078786
4,2026071804,NUAA,force_z,Dropout,152,0.0540232182554421,0.0419473027856921,0.0410806818675087,0.0436819352612556,22.3531952736518,23.9573590872285,19.1422934955283,0.960526315789474,0.392372897868565,0.392372897868565
4,2026071804,NUAA,force_z,Bias,152,0.0654335414848615,0.047567411916141,0.0476857434014132,0.048661998120394,27.3042374954655,27.1233952506672,25.631416218466,0.519736842105263,0.637229172561418,1.72495338307648
4,2026071804,NUAA,force_z,Noise,152,0.0887802101658435,0.0465316685379354,0.0461029295461308,0.0474791136117034,47.5877918614823,48.0707136646676,46.5206113806091,0.625,0.601795904712739,1.1133730571697
4,2026071804,NUAA,vibration_x,Saturation,152,0.0396190059189493,0.0395381377630809,0.0395176528204299,0.0401040677128648,0.20411455056154,0.255819388115891,-1.22431591269052,1,0.377696511186241,0.377696511186241
4,2026071804,NUAA,vibration_x,Dropout,152,0.0395413200830913,0.0395381377630809,0.0395176528204299,0.0401040677128648,0.00804808742768755,0.0598545081743776,-1.42318877718553,1,0.389870748643746,0.389870748643746
4,2026071804,NUAA,vibration_x,Bias,152,0.0400721356797747,0.039904839751295,0.0406161548536344,0.0399059009863008,0.417486928614314,-1.35759965030834,0.414838617043674,0.0789473684210526,0.589257715720058,1.66362454036822
