Repeat,Seed,Dataset,Experiment,RunLevelN,CleanFullMAE,CleanMedianMAE,CleanSingleSQTR_MAE,CleanSubsetRoutingMAE,CleanAnyTriggerRate,FullRelativeMAE,MedianRelativeMAE,SingleSQTR_RelativeMAE,SubsetRoutingRelativeMAE,OraclePairExclusionRelativeMAE,SubsetImprovementPercent,SingleImprovementPercent
3,2026081503,NUAA,W3,11,0.0295033416448534,0.0295033416448534,0.0295033416448534,0.0295033416448534,0,1.61919832869822,0.984349505314564,1.27278077159051,0.942227227653819,0.884640170041743,41.8090291378118,21.3943870227572
3,2026081503,NUAA,W4,28,0.0499947737234601,0.0498829239877363,0.0498742564749862,0.0498742564749862,0.0357142857142857,1.60428005366124,0.967730094213436,1.12098938616244,0.988067132267552,0.940176092670744,38.4105580560818,30.1250811163455
3,2026081503,NUAA,W5,7,0.0243134056071281,0.0289433481729886,0.0308928557556908,0.0308928557556908,0.142857142857143,2.34646301698337,1.37122472861199,2.32231370309221,1.68809327138964,1.61660246794397,28.0579638727969,1.02917939538634
3,2026081503,NUAA,W6,14,0.0360025923619169,0.0360025923619169,0.0360025923619169,0.0360025923619169,0,1.40955342165938,1.01693309832803,1.25006456348051,0.980805579573783,0.984256071863097,30.4172822042358,11.3148502020669
3,2026081503,NUAA,W7,8,0.0769839701819179,0.0769839701819179,0.0769839701819179,0.0769839701819179,0,1.04717169046911,1.00887092881124,1.0669738873327,0.995329689752614,0.987694639914898,4.95066866191434,-1.89101720795359
3,2026081503,NUAA,W8,31,0.0589604040915583,0.0589604040915583,0.0589604040915583,0.0589604040915583,0,1.49774979046203,1.10035436942726,1.24978024754696,1.31780244069617,1.48740138951196,12.0145134328713,16.5561393828389
3,2026081503,NUAA,W9,7,0.052176046086479,0.052176046086479,0.052176046086479,0.052176046086479,0,0.871748189353905,1.07853728375191,1.03794370006697,1.11287460771612,1.20304456592544,-27.6600997061921,-19.0646235624809
3,2026081503,PHM2010,c1,315,0.00801215564201792,0.00798163864359124,0.00819049407155347,0.00816423872305722,0.053968253968254,1.34652111461469,1.02693804002983,1.17021121499082,1.22938912375664,1.26832012139733,8.6988603139406,13.093734491815
3,2026081503,PHM2010,c4,315,0.0150087833008585,0.0151961149394473,0.0150591275367102,0.0150591275367102,0.0285714285714286,1.05748978209247,1.22816785844351,1.03813691105334,1.08020282206333,1.08627253308084,-2.14782595118078,1.83007640989527
3,2026081503,PHM2010,c6,315,0.0145958561471217,0.0146218544703782,0.0145758642916344,0.0145758642916344,0.00634920634920635,1.76625740578915,1.15398351061405,1.16097858611449,1.05100386452508,0.747324708690607,40.4954305595397,34.2690039226888
4,2026081504,NUAA,W1,29,0.0189662457220917,0.0188031553844995,0.01855793107983,0.01855793107983,0.0689655172413793,3.30894997014243,1.13000046192523,2.2390336087708,1.0802946235483,0.897245235256814,67.3523433930373,32.3340144464492
4,2026081504,NUAA,W2,17,0.0148476120149696,0.0144463930649372,0.0139356538370896,0.0139356538370896,0.117647058823529,3.6806073059757,1.29429240297999,2.31901567374513,1.35375897309333,1.30145579841828,63.2191412842274,36.9936675944738
4,2026081504,NUAA,W3,11,0.0295033416448534,0.0295033416448534,0.0295033416448534,0.0295033416448534,0,1.30992607591639,0.945182097677466,1.19835387538798,0.902940357036166,0.884640170041743,31.0693653911351,8.51744251677336
4,2026081504,NUAA,W4,28,0.0499947737234601,0.0498829239877363,0.0498742564749862,0.0498742564749862,0.0357142857142857,1.54836423532551,0.989175562001887,1.14614908498784,1.00882796811696,0.940176092670744,34.8455650743655,25.9767786649443
4,2026081504,NUAA,W5,7,0.0243134056071281,0.0289433481729886,0.0308928557556908,0.0308928557556908,0.142857142857143,2.35525713852528,1.31991199297606,2.2934891101167,1.60927017340801,1.61660246794397,31.6732705280905,2.62255986398403
4,2026081504,NUAA,W6,14,0.0360025923619169,0.0360025923619169,0.0360025923619169,0.0360025923619169,0,1.45555015482354,1.02942424785979,1.28527409462074,0.994868151977102,0.984256071863097,31.6500260276013,11.6983986871584
4,2026081504,NUAA,W7,8,0.0769839701819179,0.0769839701819179,0.0769839701819179,0.0769839701819179,0,1.04836971426237,1.02285579633258,1.06320321862864,1.00585242339876,0.987694639914898,4.05556267843242,-1.41491156835842
4,2026081504,NUAA,W8,31,0.0589604040915583,0.0589604040915583,0.0589604040915583,0.0589604040915583,0,1.49721302954953,1.08313303399977,1.24753051193005,1.30066722684139,1.48740138951196,13.1274440463076,16.6764857566469
4,2026081504,NUAA,W9,7,0.052176046086479,0.052176046086479,0.052176046086479,0.052176046086479,0,0.862670952468919,1.11213106951741,0.971300795013077,1.14965918196423,1.20304456592544,-33.2674038315498,-12.5922684927857
4,2026081504,PHM2010,c1,315,0.00801215564201792,0.00798163864359124,0.00819049407155347,0.00816423872305722,0.053968253968254,1.34269359221188,1.02639269929322,1.17146732334264,1.23138924366749,1.26832012139733,8.2896313194611,12.7524455216308
4,2026081504,PHM2010,c4,315,0.0150087833008585,0.0151961149394473,0.0150591275367102,0.0150591275367102,0.0285714285714286,1.06220743254422,1.23210485485934,1.04163162173683,1.08312710118801,1.08627253308084,-1.96945229367136,1.9370802893092
4,2026081504,PHM2010,c6,315,0.0145958561471217,0.0146218544703782,0.0145758642916344,0.0145758642916344,0.00634920634920635,1.82801302317974,1.17204857091296,1.19285891987681,1.07066030177298,0.747324708690607,41.4303788760421,34.7456005646015
5,2026081505,NUAA,W1,29,0.0189662457220917,0.0188031553844995,0.01855793107983,0.01855793107983,0.0689655172413793,3.47151779998512,1.12133462024094,2.31722549569079,1.07550456191792,0.897245235256814,69.019183426842,33.2503639848622
5,2026081505,NUAA,W2,17,0.0148476120149696,0.0144463930649372,0.0139356538370896,0.0139356538370896,0.117647058823529,3.31017908139669,1.32232559361946,2.34478407829869,1.37237950456307,1.30145579841828,58.5406266302664,29.164434290687
5,2026081505,NUAA,W3,11,0.0295033416448534,0.0295033416448534,0.0295033416448534,0.0295033416448534,0,1.34810383604214,0.979766031276443,1.22793241686344,0.937049113043539,0.884640170041743,30.4913250751816,8.91410705658354
5,2026081505,NUAA,W4,28,0.0499947737234601,0.0498829239877363,0.0498742564749862,0.0498742564749862,0.0357142857142857,1.62613978916098,0.972625086450715,1.15034321430762,0.98455434869435,0.940176092670744,39.4545072166066,29.2592665172315
5,2026081505,NUAA,W5,7,0.0243134056071281,0.0289433481729886,0.0308928557556908,0.0308928557556908,0.142857142857143,2.09306858409728,1.30253734144978,2.25202514478766,1.60064918189511,1.61660246794397,23.5261952686825,-7.59442676165062
5,2026081505,NUAA,W6,14,0.0360025923619169,0.0360025923619169,0.0360025923619169,0.0360025923619169,0,1.42386273630589,1.05093530022122,1.24463128611827,1.01276806351828,0.984256071863097,28.8717909602838,12.5876916094188
5,2026081505,NUAA,W7,8,0.0769839701819179,0.0769839701819179,0.0769839701819179,0.0769839701819179,0,1.07596264531639,1.01218513980895,1.07093355890929,1.00195386023978,0.987694639914898,6.87837866851244,0.467403439049664
5,2026081505,NUAA,W8,31,0.0589604040915583,0.0589604040915583,0.0589604040915583,0.0589604040915583,0,1.5064926441033,1.07312375683071,1.21921569527339,1.29806403624226,1.48740138951196,13.835355165979,19.0692566574664
5,2026081505,NUAA,W9,7,0.052176046086479,0.052176046086479,0.052176046086479,0.052176046086479,0,0.877888435540866,1.13830306451632,1.03604648364747,1.18077921079853,1.20304456592544,-34.5021944697394,-18.0157343124317
5,2026081505,PHM2010,c1,315,0.00801215564201792,0.00798163864359124,0.00819049407155347,0.00816423872305722,0.053968253968254,1.33451200092702,1.03043693693448,1.17781259363689,1.23649623067499,1.26832012139733,7.34469005778495,11.7420755438152
5,2026081505,PHM2010,c4,315,0.0150087833008585,0.0151961149394473,0.0150591275367102,0.0150591275367102,0.0285714285714286,1.06421637616777,1.23314773214002,1.04395942897224,1.08505747038307,1.08627253308084,-1.95835120394868,1.90346133071866
5,2026081505,PHM2010,c6,315,0.0145958561471217,0.0146218544703782,0.0145758642916344,0.0145758642916344,0.00634920634920635,1.78363837402753,1.15207065745382,1.16786560090079,1.04917268175015,0.747324708690607,41.1779485669467,34.5234091222372
6,2026081506,NUAA,W1,29,0.0189662457220917,0.0188031553844995,0.01855793107983,0.01855793107983,0.0689655172413793,3.13413734358498,1.16986684626493,2.22178045798098,1.11705266553259,0.897245235256814,64.3585285814293,29.11030326962
6,2026081506,NUAA,W2,17,0.0148476120149696,0.0144463930649372,0.0139356538370896,0.0139356538370896,0.117647058823529,3.06010563005217,1.37125600072005,2.28036030089026,1.40660512088646,1.30145579841828,54.0340991149877,25.4809939076716
6,2026081506,NUAA,W3,11,0.0295033416448534,0.0295033416448534,0.0295033416448534,0.0295033416448534,0,1.53250887604395,0.997906938970995,1.28359999785855,0.951301551898657,0.884640170041743,37.9252174803474,16.2419208186212
6,2026081506,NUAA,W4,28,0.0499947737234601,0.0498829239877363,0.0498742564749862,0.0498742564749862,0.0357142857142857,1.51518985769299,0.948476610982243,1.1559330661963,0.969947380719468,0.940176092670744,35.9850928387089,23.7103482228751
6,2026081506,NUAA,W5,7,0.0243134056071281,0.0289433481729886,0.0308928557556908,0.0308928557556908,0.142857142857143,2.52319882287612,1.29679738195617,2.25659219690651,1.61225568321025,1.61660246794397,36.1027094419582,10.5662155337295
6,2026081506,NUAA,W6,14,0.0360025923619169,0.0360025923619169,0.0360025923619169,0.0360025923619169,0,1.49776700582648,1.03130195899479,1.27352771359888,0.989597217477116,0.984256071863097,33.9284939762011,14.9715737731762
6,2026081506,NUAA,W7,8,0.0769839701819179,0.0769839701819179,0.0769839701819179,0.0769839701819179,0,1.05617405483448,1.01433944915034,1.08582904604534,1.0062522398289,0.987694639914898,4.72666553179102,-2.80777501351388
6,2026081506,NUAA,W8,31,0.0589604040915583,0.0589604040915583,0.0589604040915583,0.0589604040915583,0,1.56030364076098,1.06558221917498,1.2347674739095,1.28145342548641,1.48740138951196,17.8715352569819,20.8636420724306
6,2026081506,NUAA,W9,7,0.052176046086479,0.052176046086479,0.052176046086479,0.052176046086479,0,0.840355727320979,1.12627974476315,1.00885056381098,1.15808424887275,1.20304456592544,-37.8088125328393,-20.0504180565478
6,2026081506,PHM2010,c1,315,0.00801215564201792,0.00798163864359124,0.00819049407155347,0.00816423872305722,0.053968253968254,1.33759627795728,1.0293056839353,1.17804266046625,1.23673545682156,1.26832012139733,7.54045318440548,11.9283837821896
6,2026081506,PHM2010,c4,315,0.0150087833008585,0.0151961149394473,0.0150591275367102,0.0150591275367102,0.0285714285714286,1.05328050407169,1.22800611681011,1.03581154189967,1.07866166544642,1.08627253308084,-2.40972478619111,1.6585289582873
6,2026081506,PHM2010,c6,315,0.0145958561471217,0.0146218544703782,0.0145758642916344,0.0145758642916344,0.00634920634920635,1.77271065179319,1.13654104907843,1.15586984875354,1.04313977141527,0.747324708690607,41.1556663034613,34.7964741124383
7,2026081507,NUAA,W1,29,0.0189662457220917,0.0188031553844995,0.01855793107983,0.01855793107983,0.0689655172413793,3.42102291812427,1.11061148441346,2.24231917007241,1.06288713355776,0.897245235256814,68.9307216292916,34.4547165062004
7,2026081507,NUAA,W2,17,0.0148476120149696,0.0144463930649372,0.0139356538370896,0.0139356538370896,0.117647058823529,3.32900520373396,1.27612200705831,2.22070332968972,1.33212281582908,1.30145579841828,59.9843576593117,33.2922842175529
7,2026081507,NUAA,W3,11,0.0295033416448534,0.0295033416448534,0.0295033416448534,0.0295033416448534,0,1.41123925077735,0.973906455729219,1.2371999250649,0.928689424820372,0.884640170041743,34.1933393427922,12.332375649032
7,2026081507,NUAA,W4,28,0.0499947737234601,0.0498829239877363,0.0498742564749862,0.0498742564749862,0.0357142857142857,1.53147458883238,0.969612603078882,1.14931793388914,0.991856616330833,0.940176092670744,35.2351894335355,24.9535093647621
7,2026081507,NUAA,W5,7,0.0243134056071281,0.0289433481729886,0.0308928557556908,0.0308928557556908,0.142857142857143,2.67122573926941,1.406036288683,2.51310879959664,1.68897630089782,1.61660246794397,36.7714874835042,5.91926535254243
7,2026081507,NUAA,W6,14,0.0360025923619169,0.0360025923619169,0.0360025923619169,0.0360025923619169,0,1.45730776776347,1.04929904212362,1.26540211757099,1.01693009119804,0.984256071863097,30.2185774554181,13.1685052696175
7,2026081507,NUAA,W7,8,0.0769839701819179,0.0769839701819179,0.0769839701819179,0.0769839701819179,0,1.07069921815054,0.997615231990311,1.05695389774623,0.988244844318327,0.987694639914898,7.7009838462979,1.28377047179014
7,2026081507,NUAA,W8,31,0.0589604040915583,0.0589604040915583,0.0589604040915583,0.0589604040915583,0,1.4742902857686,1.05874936276539,1.20972631192562,1.27657302872114,1.48740138951196,13.4110126720656,17.9451751393084
7,2026081507,NUAA,W9,7,0.052176046086479,0.052176046086479,0.052176046086479,0.052176046086479,0,0.934217322007214,1.13058569544586,0.996565887228745,1.16026626306518,1.20304456592544,-24.1966120444315,-6.67388237755779
7,2026081507,PHM2010,c1,315,0.00801215564201792,0.00798163864359124,0.00819049407155347,0.00816423872305722,0.053968253968254,1.32036508856869,1.03134559227041,1.16854370426194,1.23311944422296,1.26832012139733,6.60769094101882,11.4984397589098
7,2026081507,PHM2010,c4,315,0.0150087833008585,0.0151961149394473,0.0150591275367102,0.0150591275367102,0.0285714285714286,1.05901610771221,1.23304802666445,1.04032459023303,1.08322323358173,1.08627253308084,-2.28581281183926,1.76498896882255
7,2026081507,PHM2010,c6,315,0.0145958561471217,0.0146218544703782,0.0145758642916344,0.0145758642916344,0.00634920634920635,1.76944695275633,1.15328848846237,1.16408254734045,1.04952822243236,0.747324708690607,40.6860872094824,34.212068605554
8,2026081508,NUAA,W1,29,0.0189662457220917,0.0188031553844995,0.01855793107983,0.01855793107983,0.0689655172413793,3.23218611472241,1.1579830440191,2.15765030758265,1.0982052796628,0.897245235256814,66.0228328232541,33.2448618056157
8,2026081508,NUAA,W2,17,0.0148476120149696,0.0144463930649372,0.0139356538370896,0.0139356538370896,0.117647058823529,3.56412404565952,1.23311767485182,2.18147402994197,1.2692256301706,1.30145579841828,64.3888480336061,38.7935436029892
8,2026081508,NUAA,W3,11,0.0295033416448534,0.0295033416448534,0.0295033416448534,0.0295033416448534,0,1.45540324118472,0.995803307571685,1.27777936131466,0.94932486833318,0.884640170041743,34.7723818753892,12.2044444346212
8,2026081508,NUAA,W4,28,0.0499947737234601,0.0498829239877363,0.0498742564749862,0.0498742564749862,0.0357142857142857,1.59703417579545,0.926151603832075,1.10427713834953,0.938386703871329,0.940176092670744,41.2419146632264,30.8545079945133
8,2026081508,NUAA,W5,7,0.0243134056071281,0.0289433481729886,0.0308928557556908,0.0308928557556908,0.142857142857143,2.35991134262958,1.31344599278722,2.2909855258004,1.5953463685222,1.61660246794397,32.3980380235577,2.92069517969191
8,2026081508,NUAA,W6,14,0.0360025923619169,0.0360025923619169,0.0360025923619169,0.0360025923619169,0,1.35753087275706,1.05376756947638,1.26206279588417,1.0143718020853,0.984256071863097,25.27817801851,7.03247924513141
8,2026081508,NUAA,W7,8,0.0769839701819179,0.0769839701819179,0.0769839701819179,0.0769839701819179,0,1.09892842956222,1.01836231187262,1.10920300936825,1.00336536902129,0.987694639914898,8.69602223131067,-0.934963508963685
8,2026081508,NUAA,W8,31,0.0589604040915583,0.0589604040915583,0.0589604040915583,0.0589604040915583,0,1.51586421249831,1.08308128322287,1.23783104326731,1.2987382549366,1.48740138951196,14.3235756719838,18.3415616609076
8,2026081508,NUAA,W9,7,0.052176046086479,0.052176046086479,0.052176046086479,0.052176046086479,0,0.935718744375416,1.11622024461719,1.04069775849383,1.15518038125573,1.20304456592544,-23.4538036348521,-11.2190778211339
8,2026081508,PHM2010,c1,315,0.00801215564201792,0.00798163864359124,0.00819049407155347,0.00816423872305722,0.053968253968254,1.34446094606179,1.03350077606382,1.17224193511502,1.23862007094401,1.26832012139733,7.87236516075905,12.8095212770021
8,2026081508,PHM2010,c4,315,0.0150087833008585,0.0151961149394473,0.0150591275367102,0.0150591275367102,0.0285714285714286,1.05416501525948,1.23158353295361,1.04073239127742,1.08274180504824,1.08627253308084,-2.71084596577429,1.27424300632372
8,2026081508,PHM2010,c6,315,0.0145958561471217,0.0146218544703782,0.0145758642916344,0.0145758642916344,0.00634920634920635,1.78079364064384,1.15006606222941,1.1698394123574,1.05222448820356,0.747324708690607,40.9126097382553,34.3079745088011
9,2026081509,NUAA,W1,29,0.0189662457220917,0.0188031553844995,0.01855793107983,0.01855793107983,0.0689655172413793,3.45261988658543,1.14280500316782,2.24221435938692,1.08530402036119,0.897245235256814,68.5657832019692,35.0575958825162
9,2026081509,NUAA,W2,17,0.0148476120149696,0.0144463930649372,0.0139356538370896,0.0139356538370896,0.117647058823529,3.37313019217211,1.26643609979891,2.35488678834296,1.3172141761694,1.30145579841828,60.9497973358336,30.1868989875383
9,2026081509,NUAA,W3,11,0.0295033416448534,0.0295033416448534,0.0295033416448534,0.0295033416448534,0,1.47985752212326,0.971334942668891,1.25488823373033,0.927259479801923,0.884640170041743,37.3413003657599,15.2020910817247
9,2026081509,NUAA,W4,28,0.0499947737234601,0.0498829239877363,0.0498742564749862,0.0498742564749862,0.0357142857142857,1.5518139137349,0.991215516338017,1.16184374450505,0.995041367043023,0.940176092670744,35.878821665662,25.1299569992431
9,2026081509,NUAA,W5,7,0.0243134056071281,0.0289433481729886,0.0308928557556908,0.0308928557556908,0.142857142857143,2.57374606081975,1.35344564807386,2.17223333687708,1.65994826659516,1.61660246794397,35.5045825279883,15.600323981255
9,2026081509,NUAA,W6,14,0.0360025923619169,0.0360025923619169,0.0360025923619169,0.0360025923619169,0,1.44240934308853,1.05009725951381,1.26382687905833,1.00945667507273,0.984256071863097,30.0159361897049,12.3808449304562
9,2026081509,NUAA,W7,8,0.0769839701819179,0.0769839701819179,0.0769839701819179,0.0769839701819179,0,1.06611307179377,0.993407485019472,1.06074771118724,0.988943665796957,0.987694639914898,7.23838850104079,0.503263748328556
9,2026081509,NUAA,W8,31,0.0589604040915583,0.0589604040915583,0.0589604040915583,0.0589604040915583,0,1.52217451468813,1.08384761834946,1.2383203723497,1.3041127047504,1.48740138951196,14.3256773670531,18.6479368560833
9,2026081509,NUAA,W9,7,0.052176046086479,0.052176046086479,0.052176046086479,0.052176046086479,0,0.864452985566488,1.14085795469884,1.0301616138326,1.1720561636222,1.20304456592544,-35.5835636167233,-19.1691891904942
9,2026081509,PHM2010,c1,315,0.00801215564201792,0.00798163864359124,0.00819049407155347,0.00816423872305722,0.053968253968254,1.33726593231386,1.02488486901352,1.16729251471273,1.2347937078175,1.26832012139733,7.66281575116852,12.7105172945692
9,2026081509,PHM2010,c4,315,0.0150087833008585,0.0151961149394473,0.0150591275367102,0.0150591275367102,0.0285714285714286,1.06067912667733,1.23027625782712,1.03848917958883,1.08072451845096,1.08627253308084,-1.88986388715166,2.09205088800139
9,2026081509,PHM2010,c6,315,0.0145958561471217,0.0146218544703782,0.0145758642916344,0.0145758642916344,0.00634920634920635,1.75977446353561,1.15827056507645,1.1659656221325,1.05575073568017,0.747324708690607,40.0064748320629,33.7434627963672
10,2026081510,NUAA,W1,29,0.0189662457220917,0.0188031553844995,0.01855793107983,0.01855793107983,0.0689655172413793,3.38287572236972,1.0485157887309,2.1638174800711,1.0028775992605,0.897245235256814,70.3542878436581,36.0361521482281
10,2026081510,NUAA,W2,17,0.0148476120149696,0.0144463930649372,0.0139356538370896,0.0139356538370896,0.117647058823529,3.43642493615306,1.26959901899241,2.2992341670151,1.30405349099219,1.30145579841828,62.0520303739844,33.0922627517364
10,2026081510,NUAA,W3,11,0.0295033416448534,0.0295033416448534,0.0295033416448534,0.0295033416448534,0,1.4615034262134,0.975594037835474,1.24881176785897,0.928578685145789,0.884640170041743,36.464145858923,14.5529360068275
10,2026081510,NUAA,W4,28,0.0499947737234601,0.0498829239877363,0.0498742564749862,0.0498742564749862,0.0357142857142857,1.57777574730703,0.972667341545819,1.14418293094349,0.983569438402695,0.940176092670744,37.6610117070524,27.4812702060863
10,2026081510,NUAA,W5,7,0.0243134056071281,0.0289433481729886,0.0308928557556908,0.0308928557556908,0.142857142857143,2.22604766938078,1.39739539978706,2.27467487545279,1.684934826935,1.61660246794397,24.3082324735796,-2.18446382532005
10,2026081510,NUAA,W6,14,0.0360025923619169,0.0360025923619169,0.0360025923619169,0.0360025923619169,0,1.48861360793157,1.07179652362924,1.31210809189246,1.04107706271384,0.984256071863097,30.0639832145285,11.8570403426825
10,2026081510,NUAA,W7,8,0.0769839701819179,0.0769839701819179,0.0769839701819179,0.0769839701819179,0,1.03448149313632,1.02278131241669,1.06904457862942,1.01069856883493,0.987694639914898,2.29901882819413,-3.34110235150877
10,2026081510,NUAA,W8,31,0.0589604040915583,0.0589604040915583,0.0589604040915583,0.0589604040915583,0,1.54666468016969,1.11346671771305,1.28687894324209,1.3331305739124,1.48740138951196,13.8061021884755,16.7965131846868
10,2026081510,NUAA,W9,7,0.052176046086479,0.052176046086479,0.052176046086479,0.052176046086479,0,0.904793752073682,1.12015175793415,1.02629355495792,1.1567130180159,1.20304456592544,-27.842728286402,-13.4284529049605
